support_id,unit,unit_assignment_status,domain,domain_assignment_status,x_5880,y_5880
SP5-0034-0066,Grupo Corumbá,OK,Cárstica (K),OK,4732500.0,7667500.0
SP5-0034-0067,Grupo Corumbá,OK,Cárstica (K),OK,4732500.0,7672500.0
SP5-0034-0068,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7677500.0
SP5-0034-0069,Grupo Corumbá,OK,Cárstica (K),OK,4732500.0,7682500.0
SP5-0034-0070,Grupo Cuiaba,OK,Cárstica (K),OK,4732500.0,7687500.0
SP5-0034-0071,Grupo Cuiaba,OK,Cárstica (K),OK,4732500.0,7692500.0
SP5-0034-0072,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4732500.0,7697500.0
SP5-0034-0073,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4732500.0,7702500.0
SP5-0034-0074,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4732500.0,7707500.0
SP5-0034-0075,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4732500.0,7712500.0
SP5-0034-0076,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7717500.0
SP5-0034-0077,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7722500.0
SP5-0034-0078,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7727500.0
SP5-0034-0079,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7732500.0
SP5-0034-0080,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7737500.0
SP5-0034-0081,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7742500.0
SP5-0034-0082,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7747500.0
SP5-0034-0083,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7752500.0
SP5-0034-0084,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7757500.0
SP5-0034-0085,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7762500.0
SP5-0034-0086,Grupo Cuiaba,OK,Fraturada (Fr),OK,4732500.0,7767500.0
SP5-0034-0087,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7772500.0
SP5-0034-0088,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7777500.0
SP5-0034-0089,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7782500.0
SP5-0034-0090,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7787500.0
SP5-0034-0091,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7792500.0
SP5-0034-0092,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7797500.0
SP5-0034-0093,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7802500.0
SP5-0034-0094,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7807500.0
SP5-0034-0095,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7812500.0
SP5-0034-0096,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7817500.0
SP5-0034-0097,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7822500.0
SP5-0034-0098,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7827500.0
SP5-0034-0099,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7832500.0
SP5-0034-0100,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7837500.0
SP5-0034-0101,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7842500.0
SP5-0034-0102,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7847500.0
SP5-0034-0103,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7852500.0
SP5-0034-0104,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7857500.0
SP5-0034-0105,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7862500.0
SP5-0034-0106,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7867500.0
SP5-0034-0107,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7872500.0
SP5-0034-0108,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7877500.0
SP5-0034-0109,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7882500.0
SP5-0034-0110,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7887500.0
SP5-0034-0111,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7892500.0
SP5-0034-0112,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7897500.0
SP5-0034-0113,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7902500.0
SP5-0034-0114,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7907500.0
SP5-0034-0115,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7912500.0
SP5-0034-0116,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7917500.0
SP5-0034-0117,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7922500.0
SP5-0034-0118,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7927500.0
SP5-0034-0119,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7932500.0
SP5-0034-0120,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7937500.0
SP5-0034-0121,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7942500.0
SP5-0034-0122,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7947500.0
SP5-0034-0123,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7952500.0
SP5-0034-0124,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7957500.0
SP5-0034-0125,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7962500.0
SP5-0034-0126,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7967500.0
SP5-0034-0127,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7972500.0
SP5-0034-0128,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7977500.0
SP5-0034-0129,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,7982500.0
SP5-0034-0130,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7987500.0
SP5-0034-0131,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7992500.0
SP5-0034-0132,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,7997500.0
SP5-0034-0133,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8002500.0
SP5-0034-0134,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8007500.0
SP5-0034-0135,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8012500.0
SP5-0034-0136,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8017500.0
SP5-0034-0137,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8022500.0
SP5-0034-0138,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8027500.0
SP5-0034-0139,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8032500.0
SP5-0034-0140,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8037500.0
SP5-0034-0141,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8042500.0
SP5-0034-0142,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8047500.0
SP5-0034-0143,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8052500.0
SP5-0034-0144,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8057500.0
SP5-0034-0145,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8062500.0
SP5-0034-0146,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8067500.0
SP5-0034-0147,Formação Pantanal,OK,Granular (Gr),OK,4732500.0,8072500.0
SP5-0034-0148,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,8077500.0
SP5-0034-0149,Depósitos aluvionares,OK,Granular (Gr),OK,4732500.0,8082500.0
SP5-0035-0042,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7547500.0
SP5-0035-0043,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7552500.0
SP5-0035-0044,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7557500.0
SP5-0035-0045,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7562500.0
SP5-0035-0046,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7567500.0
SP5-0035-0047,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7572500.0
SP5-0035-0048,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7577500.0
SP5-0035-0049,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7582500.0
SP5-0035-0050,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7587500.0
SP5-0035-0051,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7592500.0
SP5-0035-0052,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7597500.0
SP5-0035-0053,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7602500.0
SP5-0035-0054,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7607500.0
SP5-0035-0055,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7612500.0
SP5-0035-0056,Formação Aquidauana,OK,Granular (Gr),OK,4737500.0,7617500.0
SP5-0035-0057,Grupo Cuiaba,OK,Cárstica (K),OK,4737500.0,7622500.0
SP5-0035-0058,Formação Xaraiés,OK,Cárstica (K),OK,4737500.0,7627500.0
SP5-0035-0059,Grupo Cuiaba,OK,Cárstica (K),OK,4737500.0,7632500.0
SP5-0035-0060,Grupo Cuiaba,OK,Cárstica (K),OK,4737500.0,7637500.0
SP5-0035-0061,Grupo Cuiaba,OK,Cárstica (K),OK,4737500.0,7642500.0
SP5-0035-0062,Formação Xaraiés,OK,Cárstica (K),OK,4737500.0,7647500.0
SP5-0035-0063,Grupo Corumbá,OK,Cárstica (K),OK,4737500.0,7652500.0
SP5-0035-0064,Grupo Corumbá,OK,Cárstica (K),OK,4737500.0,7657500.0
SP5-0035-0065,Grupo Corumbá,OK,Cárstica (K),OK,4737500.0,7662500.0
SP5-0035-0066,Grupo Corumbá,OK,Cárstica (K),OK,4737500.0,7667500.0
SP5-0035-0067,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4737500.0,7672500.0
SP5-0035-0068,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4737500.0,7677500.0
SP5-0035-0069,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4737500.0,7682500.0
SP5-0035-0070,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4737500.0,7687500.0
SP5-0035-0071,Grupo Cuiaba,OK,Cárstica (K),OK,4737500.0,7692500.0
SP5-0035-0072,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7697500.0
SP5-0035-0073,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7702500.0
SP5-0035-0074,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7707500.0
SP5-0035-0075,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7712500.0
SP5-0035-0076,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7717500.0
SP5-0035-0077,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7722500.0
SP5-0035-0078,Embasamento Indiferenciado,OK,Fraturada (Fr),OK,4737500.0,7727500.0
SP5-0035-0079,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7732500.0
SP5-0035-0080,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7737500.0
SP5-0035-0081,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7742500.0
SP5-0035-0082,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7747500.0
SP5-0035-0083,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7752500.0
SP5-0035-0084,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7757500.0
SP5-0035-0085,Grupo Cuiaba,OK,Fraturada (Fr),OK,4737500.0,7762500.0
SP5-0035-0086,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7767500.0
SP5-0035-0087,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7772500.0
SP5-0035-0088,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7777500.0
SP5-0035-0089,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7782500.0
SP5-0035-0090,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7787500.0
SP5-0035-0091,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7792500.0
SP5-0035-0092,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7797500.0
SP5-0035-0093,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7802500.0
SP5-0035-0094,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7807500.0
SP5-0035-0095,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7812500.0
SP5-0035-0096,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7817500.0
SP5-0035-0097,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7822500.0
SP5-0035-0098,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7827500.0
SP5-0035-0099,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7832500.0
SP5-0035-0100,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7837500.0
SP5-0035-0101,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7842500.0
SP5-0035-0102,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7847500.0
SP5-0035-0103,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7852500.0
SP5-0035-0104,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7857500.0
SP5-0035-0105,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7862500.0
SP5-0035-0106,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7867500.0
SP5-0035-0107,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7872500.0
SP5-0035-0108,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7877500.0
SP5-0035-0109,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7882500.0
SP5-0035-0110,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7887500.0
SP5-0035-0111,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7892500.0
SP5-0035-0112,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7897500.0
SP5-0035-0113,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7902500.0
SP5-0035-0114,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7907500.0
SP5-0035-0115,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7912500.0
SP5-0035-0116,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7917500.0
SP5-0035-0117,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7922500.0
SP5-0035-0118,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7927500.0
SP5-0035-0119,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7932500.0
SP5-0035-0120,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7937500.0
SP5-0035-0121,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7942500.0
SP5-0035-0122,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7947500.0
SP5-0035-0123,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7952500.0
SP5-0035-0124,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7957500.0
SP5-0035-0125,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7962500.0
SP5-0035-0126,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7967500.0
SP5-0035-0127,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7972500.0
SP5-0035-0128,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7977500.0
SP5-0035-0129,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,7982500.0
SP5-0035-0130,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7987500.0
SP5-0035-0131,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7992500.0
SP5-0035-0132,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,7997500.0
SP5-0035-0133,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8002500.0
SP5-0035-0134,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8007500.0
SP5-0035-0135,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8012500.0
SP5-0035-0136,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8017500.0
SP5-0035-0137,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8022500.0
SP5-0035-0138,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8027500.0
SP5-0035-0139,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8032500.0
SP5-0035-0140,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8037500.0
SP5-0035-0141,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8042500.0
SP5-0035-0142,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8047500.0
SP5-0035-0143,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8052500.0
SP5-0035-0144,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8057500.0
SP5-0035-0145,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8062500.0
SP5-0035-0146,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8067500.0
SP5-0035-0147,Formação Pantanal,OK,Granular (Gr),OK,4737500.0,8072500.0
SP5-0035-0148,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,8077500.0
SP5-0035-0149,Depósitos aluvionares,OK,Granular (Gr),OK,4737500.0,8082500.0
SP5-0036-0044,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7557500.0
SP5-0036-0045,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7562500.0
SP5-0036-0046,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7567500.0
SP5-0036-0047,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7572500.0
SP5-0036-0048,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7577500.0
SP5-0036-0049,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7582500.0
SP5-0036-0050,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7587500.0
SP5-0036-0051,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7592500.0
SP5-0036-0052,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7597500.0
SP5-0036-0053,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7602500.0
SP5-0036-0054,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7607500.0
SP5-0036-0055,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7612500.0
SP5-0036-0056,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7617500.0
SP5-0036-0057,Formação Aquidauana,OK,Granular (Gr),OK,4742500.0,7622500.0
SP5-0036-0058,Grupo Cuiaba,OK,Cárstica (K),OK,4742500.0,7627500.0
SP5-0036-0059,Grupo Cuiaba,OK,Cárstica (K),OK,4742500.0,7632500.0
SP5-0036-0060,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7637500.0
SP5-0036-0061,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7642500.0
SP5-0036-0062,Grupo Cuiaba,OK,Cárstica (K),OK,4742500.0,7647500.0
SP5-0036-0063,Formação Xaraiés,OK,Cárstica (K),OK,4742500.0,7652500.0
SP5-0036-0064,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7657500.0
SP5-0036-0065,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7662500.0
SP5-0036-0066,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7667500.0
SP5-0036-0067,Grupo Cuiaba,OK,Cárstica (K),OK,4742500.0,7672500.0
SP5-0036-0068,Grupo Cuiaba,OK,Cárstica (K),OK,4742500.0,7677500.0
SP5-0036-0069,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7682500.0
SP5-0036-0070,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7687500.0
SP5-0036-0071,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7692500.0
SP5-0036-0072,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7697500.0
SP5-0036-0073,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7702500.0
SP5-0036-0074,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7707500.0
SP5-0036-0075,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7712500.0
SP5-0036-0076,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7717500.0
SP5-0036-0077,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7722500.0
SP5-0036-0078,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7727500.0
SP5-0036-0079,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7732500.0
SP5-0036-0080,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7737500.0
SP5-0036-0081,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7742500.0
SP5-0036-0082,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7747500.0
SP5-0036-0083,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7752500.0
SP5-0036-0084,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7757500.0
SP5-0036-0085,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7762500.0
SP5-0036-0086,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7767500.0
SP5-0036-0087,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7772500.0
SP5-0036-0088,Grupo Cuiaba,OK,Fraturada (Fr),OK,4742500.0,7777500.0
SP5-0036-0089,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7782500.0
SP5-0036-0090,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7787500.0
SP5-0036-0091,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7792500.0
SP5-0036-0092,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7797500.0
SP5-0036-0093,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7802500.0
SP5-0036-0094,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7807500.0
SP5-0036-0095,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7812500.0
SP5-0036-0096,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7817500.0
SP5-0036-0097,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7822500.0
SP5-0036-0098,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7827500.0
SP5-0036-0099,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7832500.0
SP5-0036-0100,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7837500.0
SP5-0036-0101,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7842500.0
SP5-0036-0102,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7847500.0
SP5-0036-0103,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7852500.0
SP5-0036-0104,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7857500.0
SP5-0036-0105,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7862500.0
SP5-0036-0106,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7867500.0
SP5-0036-0107,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7872500.0
SP5-0036-0108,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7877500.0
SP5-0036-0109,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7882500.0
SP5-0036-0110,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7887500.0
SP5-0036-0111,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7892500.0
SP5-0036-0112,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7897500.0
SP5-0036-0113,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7902500.0
SP5-0036-0114,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7907500.0
SP5-0036-0115,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7912500.0
SP5-0036-0116,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7917500.0
SP5-0036-0117,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7922500.0
SP5-0036-0118,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7927500.0
SP5-0036-0119,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7932500.0
SP5-0036-0120,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7937500.0
SP5-0036-0121,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7942500.0
SP5-0036-0122,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7947500.0
SP5-0036-0123,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7952500.0
SP5-0036-0124,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7957500.0
SP5-0036-0125,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7962500.0
SP5-0036-0126,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7967500.0
SP5-0036-0127,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7972500.0
SP5-0036-0128,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7977500.0
SP5-0036-0129,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,7982500.0
SP5-0036-0130,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7987500.0
SP5-0036-0131,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7992500.0
SP5-0036-0132,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,7997500.0
SP5-0036-0133,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8002500.0
SP5-0036-0134,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8007500.0
SP5-0036-0135,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8012500.0
SP5-0036-0136,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8017500.0
SP5-0036-0137,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8022500.0
SP5-0036-0138,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8027500.0
SP5-0036-0139,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8032500.0
SP5-0036-0140,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8037500.0
SP5-0036-0141,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8042500.0
SP5-0036-0142,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8047500.0
SP5-0036-0143,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8052500.0
SP5-0036-0144,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8057500.0
SP5-0036-0145,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8062500.0
SP5-0036-0146,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8067500.0
SP5-0036-0147,Formação Pantanal,OK,Granular (Gr),OK,4742500.0,8072500.0
SP5-0036-0148,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,8077500.0
SP5-0036-0149,Depósitos aluvionares,OK,Granular (Gr),OK,4742500.0,8082500.0
SP5-0037-0044,Formação Aquidauana,OK,Granular (Gr),OK,4747500.0,7557500.0
SP5-0037-0045,Formação Aquidauana,OK,Granular (Gr),OK,4747500.0,7562500.0
SP5-0037-0046,Formação Aquidauana,OK,Granular (Gr),OK,4747500.0,7567500.0
SP5-0037-0047,Formação Aquidauana,OK,Granular (Gr),OK,4747500.0,7572500.0
