well_id,source_current_present,source_sgb2024_present,latitude,longitude,municipality_declared,municipality_spatial,coordinate_quality_status,nearest_neighbor_m,exact_coordinate_group,nature,situation,use_water,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,aquifer_comparison_status,geology_sgb_unit,geology_sgb_sigla,depth_current_m,depth_sgb2024_profundi_1_m,depth_sgb2024_profundida_m,static_level_current_m,static_level_sgb2024_m,dynamic_level_current_m,dynamic_level_sgb2024_m,specific_capacity_current,specific_capacity_sgb2024,test_type_sgb2024,test_date_sgb2024,interpretation_method_sgb2024,transmissivity_sgb2024,permeability_sgb2024,storage_coefficient_sgb2024,stabilized_yield_sgb2024,pump_type_sgb2024,ph_current,electrical_conductivity_current,electrical_conductivity_sgb2024,temperature_current,temperature_sgb2024,turbidity_current,turbidity_sgb2024,chemical_parameter_current,chemical_concentration_current,drilling_date_current,registration_date_current,installation_date_current,drilling_date_sgb2024,analysis_date_sgb2024,collection_date_sgb2024,drilling_method_sgb2024,driller_sgb2024,formation_sgb2024,penetration_type_sgb2024,hydraulic_condition_sgb2024,capture_type_sgb2024,atlas_qlog_record,atlas_explicit_profile,rimas_flag_current
3500027063,True,True,-18.499721999999963,-54.75472199999996,Coxim,Coxim,OK,91.81,,Poço tubular,Bombeando,Abastecimento urbano,Furnas,Formação Furnas,,CONSISTENTE,Formação Furnas,D1f,149.5,149.5,59.5,8.8,8.8,58.7,58.7,1.804,1.804,,1987-11-15,,,,,90.0,,,,0.0,,,,,,,1989-11-29,2010-02-01,,1989-11-29,,,,PERFURADORA PONTA PORÃ,Formação Furnas,,,,0.75,False,False
3500027067,True,True,-22.05388899999997,-54.06694399999998,Angélica,Angélica,OK,150.31,,Poço tubular,Bombeando,Abastecimento urbano,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,120,120.0,37.0,17.17,17.17,55.52,55.52,0.492,0.492,,1990-12-12,,,,,18.85,,,,0.0,,,,,,,1981-07-21,2010-02-02,,1981-07-21,,,,JOSÉ PASSARELLI,Formação Caiuá,,,,0.75,False,False
3500027081,True,True,-22.22999999999996,-54.81361099999998,Dourados,Dourados,OK,84.18,,Poço tubular,Bombeando,Abastecimento urbano,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,105,105.0,16.0,8,8.0,31,31.0,1.304,1.304,,2001-06-16,,,,,30.0,,,,0.0,,,,,,,1967-03-04,2010-02-03,,1967-03-04,,,,F. SESP,Formação Serra Geral,,,,0.75,False,False
3500027096,True,True,-18.771943999999962,-52.66083299999997,Chapadão do Sul,Chapadão do Sul,OK,946.98,,Poço tubular,Bombeando,,Bauru,Formação Cachoeirinha,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Cachoeirinha,ENch,100,100.0,0.0,51,51.0,54,54.0,1.8,1.8,,2009-08-27,,,,,5.4,,,,0.0,,,,,,,2005-09-27,2010-02-12,,2005-09-27,,,,,Formação Bauru,,,,0.75,False,False
3500027153,True,True,-19.538610999999946,-54.03583299999997,Camapuã,Camapuã,OK,91.77,,Poço tubular,Bombeando,Abastecimento urbano,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,160,160.0,0.0,60,60.0,102.5,102.5,0.471,0.471,,2009-08-27,,,,,20.0,,,,0.0,,,,,,,1991-02-14,2010-03-10,,1991-02-14,,,,SANESUL,Formação Piramboia,,,,0.75,False,False
3500027158,True,True,-21.70999999999998,-52.40944399999995,Bataguassu,Bataguassu,OK,84.25,,Poço tubular,Bombeando,Abastecimento urbano,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,110,110.0,0.0,33.3,33.3,43.21,43.21,1.903,1.903,,2009-08-27,,,,,18.86,,,,0.0,,,,,,,1980-02-16,2010-03-10,,1980-02-16,,,,NOPAR LTDA,Formação Caiuá,,,,0.75,False,False
3500027182,True,True,-22.559721999999965,-55.15138899999994,Laguna Carapã,Laguna Caarapã,REVIEW,106.06,,Poço tubular,Parado,Abastecimento urbano,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,81,81.0,0.0,59.1,59.1,70.5,70.5,0.991,0.991,,2009-10-06,,,,,11.3,,,,0.0,,,,,,,1988-03-12,2010-03-15,,1988-03-12,,,,HIDROSSOMAT LTDA,Formação Serra Geral,,,,0.75,False,False
3500027184,True,True,-23.92916699999995,-54.29444399999994,Mundo Novo,Mundo Novo,OK,106.06,,Poço tubular,Bombeando,Abastecimento urbano,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,128,128.0,0.0,15.4,15.4,76.3,76.3,0.542,0.542,,2009-08-27,,,,,33.0,,,,0.0,,,,,,,1991-02-12,2010-03-15,,1991-02-12,,,,HIDROTÉCNICA,Formação Caiuá,,,,0.75,False,False
3500027188,True,True,-21.18999999999994,-55.81638899999996,Nioaque,Nioaque,OK,2809.08,,Poço tubular,Bombeando,Abastecimento urbano,Guarani,Formação Serra Geral,Formação Botucatu,POSSIVELMENTE CONSISTENTE,Grupo Serra Geral,K1sg,97.5,97.5,0.0,48,48.0,56,56.0,1.313,1.313,,2009-10-06,,,,,10.5,,,,0.0,,,,,,,2004-06-22,2010-03-15,,2004-06-22,,,,SANESUL,Formação Botucatu,,,,0.75,False,False
3500027192,True,True,-21.446666999999934,-54.370277999999985,Nova Alvorada do Sul,Nova Alvorada do Sul,OK,30.62,,Poço tubular,Bombeando,Abastecimento urbano,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,102,102.0,0.0,12,12.0,30,30.0,0.756,0.756,,2009-10-06,,,,,13.6,,,,0.0,,,,,,,2006-04-29,2010-03-17,,2006-04-29,,,,HIDRO SONDAS,Formação Serra Geral,,,,0.75,False,False
3500027195,True,True,-20.93777799999998,-54.94805599999995,Sidrolândia,Sidrolândia,OK,105.97,,Poço tubular,Bombeando,Abastecimento urbano,Guarani,Formação Serra Geral,Formação Botucatu,POSSIVELMENTE CONSISTENTE,Grupo Serra Geral,K1sg,150,150.0,0.0,4.15,4.15,76.39,76.39,0.055,0.055,,2009-10-06,,,,,4.0,,,,0.0,,,,,,,1982-02-13,2010-03-17,,1982-02-13,,,,NOPAR LTDA,Formação Botucatu,,,,0.75,False,False
