well_id,latitude,longitude,inside_ms_ibge2025,declared_municipality,spatial_municipality,municipality_match,exact_coordinate_group,nearest_other_well_id,nearest_neighbor_m,coordinate_quality_status,coordinate_quality_reasons
3500073571,-22.280932999999948,-53.37114999999994,True,Nova Andradina,Nova Andradina,True,,3500026935,410.23,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073569,-20.465330999999935,-54.58525799999995,True,Campo Grande,Campo Grande,True,,3500070897,553.89,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073593,-21.90090799999996,-54.87190799999996,True,Itaporã,Itaporã,True,,3500073592,494.62,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073600,-22.439274999999952,-54.29626399999995,True,Glória de Dourados,Glória de Dourados,True,,3500073772,153.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500030640,-19.923888999999974,-54.352777999999944,True,Bandeirantes,Bandeirantes,True,,3500073513,304.89,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045625,-20.798888999999974,-51.87722199999996,True,Três Lagoas,Três Lagoas,True,,3500072266,122.81,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073623,-20.44523099999998,-54.66728299999994,True,Campo Grande,Campo Grande,True,,3500073824,343.26,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073653,-22.227055999999948,-54.79705599999994,True,Dourados,Dourados,True,,3500073475,132.12,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073678,-23.056307999999945,-54.23123599999997,True,Naviraí,Naviraí,True,,3500073660,88.61,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073686,-22.504177999999968,-54.083999999999946,True,Glória de Dourados,Glória de Dourados,True,,3500073657,1291.45,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073692,-23.49848899999995,-54.14503899999994,True,Itaquiraí,Itaquiraí,True,,3500073642,60.23,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073690,-23.480668999999978,-54.24863099999993,True,Iguatemi,Iguatemi,True,,3500073640,123.36,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073739,-22.163610999999946,-53.86723299999994,True,Angélica,Angélica,True,,3500073798,6426.37,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073736,-22.30159999999995,-53.822266999999954,True,Ivinhema,Ivinhema,True,,3500073368,477.44,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073760,-22.442777999999976,-54.22794399999998,True,Glória de Dourados,Glória de Dourados,True,,3500073755,436.31,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073768,-20.678680999999926,-54.840157999999974,True,Terenos,Terenos,True,,3500073767,20.59,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073786,-20.393132999999978,-54.55591899999996,True,Campo Grande,Campo Grande,True,,3500072652,228.36,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073785,-22.45041699999996,-54.33589999999998,True,Jateí,Jateí,True,,3500073883,2005.32,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073779,-22.43126899999993,-54.31214199999994,True,Glória de Dourados,Glória de Dourados,True,,3500053091,235.22,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073791,-20.079805999999962,-51.13336099999998,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500073104,2750.46,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073801,-22.524999999999977,-54.17027799999994,True,Jateí,Jateí,True,,3500073816,997.39,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073819,-22.21858899999995,-54.370766999999944,True,Dourados,Dourados,True,,3500073820,863.9,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073816,-22.521680999999944,-54.17920799999996,True,Jateí,Jateí,True,,3500073949,332.98,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073831,-18.866777999999954,-54.37083299999995,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500027287,4470.38,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073826,-22.22048899999993,-53.776693999999964,True,Angélica,Angélica,True,,3500073734,65.88,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073854,-22.381082999999933,-54.189277999999945,True,Glória de Dourados,Glória de Dourados,True,,3500073655,139.91,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073846,-21.46257499999996,-56.117849999999976,True,Guia Lopes da Laguna,Guia Lopes da Laguna,True,,3500026940,63.55,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073865,-21.282652999999982,-52.00204699999995,True,Brasilândia,Brasilândia,True,,3500073651,1083.27,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073877,-22.41096699999997,-54.227555999999936,True,Glória de Dourados,Glória de Dourados,True,,3500073337,307.02,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073884,-22.467749999999967,-54.22116699999998,True,Glória de Dourados,Glória de Dourados,True,,3500073815,421.55,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073889,-20.43622199999993,-54.55018299999995,True,Campo Grande,Campo Grande,True,,3500073853,229.33,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073890,-20.458816999999954,-54.58256099999994,True,Campo Grande,Campo Grande,True,,3500073584,417.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073910,-22.221705999999983,-54.75998599999997,True,Dourados,Dourados,True,,3500073486,539.83,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073934,-21.77432799999997,-54.96327499999995,True,Maracaju,Maracaju,True,,3500072113,404.27,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073939,-22.40778599999993,-54.438657999999975,True,Vicentina,Vicentina,True,,3500045611,525.13,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073936,-22.369027999999958,-54.17038899999994,True,Glória de Dourados,Glória de Dourados,True,,3500073721,1718.63,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073942,-20.446527999999944,-52.87344399999995,True,Água Clara,Água Clara,True,,3500023125,48.57,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073941,-21.207424999999944,-55.017938999999956,True,Sidrolândia,Sidrolândia,True,,3500073506,196.53,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072985,-20.843768999999952,-55.23289999999997,True,Dois Irmãos do Buriti,Dois Irmãos do Buriti,True,,3500073096,86.28,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072976,-20.434927999999957,-54.86056899999994,True,Terenos,Terenos,True,,3500027233,238.57,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072971,-20.296727999999973,-53.07442499999996,True,Ribas do Rio Pardo,Ribas do Rio Pardo,True,,3500072840,4366.99,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072959,-19.439416999999935,-54.571421999999984,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500073022,795.8,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072918,-23.518943999999976,-54.15274999999997,True,Itaquiraí,Itaquiraí,True,,3500072920,178.04,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072912,-23.242832999999962,-53.962838999999974,True,Itaquiraí,Itaquiraí,True,,3500073679,11323.46,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072892,-22.573855999999978,-55.69013599999994,True,Ponta Porã,Ponta Porã,True,,3500022742,101.32,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072843,-21.252463999999975,-52.033991999999955,True,Brasilândia,Brasilândia,True,,3500022964,69.78,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072832,-22.11358299999995,-54.797807999999975,True,Itaporã,Itaporã,True,,3500027022,119.76,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072771,-20.457138999999927,-54.67137799999995,True,Campo Grande,Campo Grande,True,,3500045608,291.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072769,-22.373702999999978,-54.86395299999998,True,Dourados,Dourados,True,,3500072924,3283.73,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072767,-22.276824999999974,-54.70325799999995,True,Dourados,Dourados,True,,3500072567,4049.87,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072765,-20.700805999999943,-55.12713899999994,True,Sidrolândia,Sidrolândia,True,,3500072471,208.74,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072738,-21.51719399999996,-54.711082999999974,True,Rio Brilhante,Rio Brilhante,True,,3500072158,315.42,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072713,-19.838888999999938,-54.39605599999993,True,Bandeirantes,Bandeirantes,True,,3500073665,2330.34,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072681,-21.00111099999998,-51.83056099999993,True,Três Lagoas,Três Lagoas,True,,3500045708,595.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072612,-22.255796999999973,-54.21789699999994,True,Deodápolis,Deodápolis,True,,3500072466,96.83,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072569,-20.29714199999995,-54.48242499999998,True,Jaraguari,Jaraguari,True,,3500073541,3063.57,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072567,-22.28750599999995,-54.740557999999965,True,Dourados,Dourados,True,,3500072767,4049.87,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072532,-20.484782999999936,-54.632541999999944,True,Campo Grande,Campo Grande,True,,3500022477,72.54,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072471,-20.698985999999934,-55.12660299999993,True,Sidrolândia,Sidrolândia,True,,3500072765,208.74,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072464,-21.123568999999975,-54.99015799999995,True,Sidrolândia,Sidrolândia,True,,3500045412,4525.01,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072425,-23.92955799999993,-54.281871999999964,True,Mundo Novo,Mundo Novo,True,,3500071197,906.78,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072421,-22.20078899999993,-54.507735999999966,True,Dourados,Dourados,True,,3500072161,244.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072407,-20.085999999999956,-51.06536099999994,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500072288,104.04,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072374,-22.47612799999996,-55.75043299999999,True,Ponta Porã,Ponta Porã,True,,3500027041,501.74,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072363,-23.51672199999996,-54.15633299999996,True,Itaquiraí,Itaquiraí,True,,3500073011,266.6,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072343,-20.113841999999977,-51.17720799999995,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500072525,27.59,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072331,-22.040482999999938,-53.843816999999945,True,Angélica,Angélica,True,,3500071885,159.71,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072323,-21.92909199999997,-54.69374699999997,True,Itaporã,Itaporã,True,,3500073187,673.34,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072321,-22.217138999999975,-54.742741999999964,True,Dourados,Dourados,True,,3500072444,506.64,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072236,-20.442988999999955,-54.55645599999997,True,Campo Grande,Campo Grande,True,,3500045695,24.34,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072234,-20.084585999999945,-51.063016999999945,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500072138,87.75,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072218,-18.46358299999997,-53.16924999999998,True,Costa Rica,Costa Rica,True,,3500045665,28.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072216,-18.68578599999995,-53.63638899999995,True,Figueirão,Figueirão,True,,3500065058,80.55,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072211,-23.107655999999963,-55.21354199999996,True,Amambai,Amambai,True,,3500073121,469.93,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072087,-20.480199999999968,-54.75106899999997,True,Campo Grande,Campo Grande,True,,3500065051,266.93,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072024,-22.141888999999935,-54.487221999999974,True,Dourados,Dourados,True,,3500065053,79.86,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071994,-22.22205299999996,-54.814021999999966,True,Dourados,Dourados,True,,3500072835,104.17,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071964,-21.19120799999996,-54.695288999999946,True,Sidrolândia,Sidrolândia,True,,3500045274,2626.11,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071949,-22.539193999999952,-55.72078899999997,True,Ponta Porã,Ponta Porã,True,,3500022726,168.59,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071905,-22.29509699999994,-54.822771999999986,True,Dourados,Dourados,True,,3500071892,1307.71,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071892,-22.28341699999993,-54.82477199999994,True,Dourados,Dourados,True,,3500072906,1245.26,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073020,-19.363316999999938,-54.66215799999998,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500023103,372.25,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073042,-22.47740799999997,-55.74569699999995,True,Ponta Porã,Ponta Porã,True,,3500027041,151.16,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073038,-22.249446999999975,-53.351249999999936,True,Nova Andradina,Nova Andradina,True,,3500023386,323.6,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073036,-21.860555999999974,-53.63833299999993,True,Nova Andradina,Nova Andradina,True,,3500045499,13906.18,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073032,-20.96976399999994,-55.062963999999965,True,Sidrolândia,Sidrolândia,True,,3500072821,70.62,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073050,-19.776907999999935,-54.86290799999995,True,Corguinho,Corguinho,True,,3500045582,1156.03,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073084,-22.46636099999995,-55.74693099999996,True,Ponta Porã,,False,,3500073476,86.37,REVIEW,não foi possível atribuir município por overlay
3500073078,-22.208563999999967,-54.71137799999997,True,Dourados,Dourados,True,,3500072391,1496.21,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073077,-21.805335999999954,-54.544546999999966,True,Rio Brilhante,Rio Brilhante,True,,3500022876,417.59,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073099,-20.295313999999962,-55.24418899999995,True,Terenos,Terenos,True,,3500073053,2668.39,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073087,-22.02167799999995,-54.69027799999998,True,Itaporã,Itaporã,True,,3500073400,1614.02,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073123,-18.24868299999997,-53.13574699999998,True,Costa Rica,Costa Rica,True,,3500073306,111.49,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073121,-23.111327999999958,-55.215821999999946,True,Amambai,Amambai,True,,3500027221,133.0,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073109,-20.47194399999995,-54.53055599999993,True,Campo Grande,Campo Grande,True,,3500045683,156.12,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073108,-20.556302999999957,-54.566224999999974,True,Campo Grande,Campo Grande,True,,3500070968,488.75,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073129,-22.46682499999997,-55.74510799999996,True,Ponta Porã,,False,,3500073084,196.16,REVIEW,não foi possível atribuir município por overlay
3500073142,-21.101616999999976,-54.936046999999974,True,Sidrolândia,Sidrolândia,True,,3500073224,262.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073163,-22.17986099999996,-55.207221999999945,True,Dourados,Dourados,True,,3500071375,475.84,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073162,-21.441468999999927,-52.139471999999955,True,Brasilândia,Brasilândia,True,,3500072987,1209.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073159,-18.75472199999996,-52.71361099999996,True,Chapadão do Sul,Chapadão do Sul,True,,3500053096,1516.77,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073170,-20.76181699999995,-51.71238299999993,True,Três Lagoas,Três Lagoas,True,,3500071431,1403.74,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073192,-23.855271999999957,-54.36515799999995,True,Mundo Novo,Mundo Novo,True,,3500073244,3911.72,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073212,-20.475368999999944,-54.61233299999998,True,Campo Grande,Campo Grande,True,,3500073267,374.86,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073259,-20.122477999999944,-53.445735999999954,True,Ribas do Rio Pardo,Ribas do Rio Pardo,True,,3500045186,18767.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073246,-20.414641999999958,-54.51950599999998,True,Campo Grande,Campo Grande,True,,3500073764,2297.77,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073284,-22.17124999999993,-55.20147199999997,True,Dourados,Dourados,True,,3500071237,440.02,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073280,-22.115971999999942,-55.20405599999998,True,Dourados,Dourados,True,,3500073281,303.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073273,-21.155171999999936,-53.26537199999996,True,Ribas do Rio Pardo,Ribas do Rio Pardo,True,,3500073272,1570.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073293,-22.33387799999997,-54.802191999999934,True,Dourados,Dourados,True,,3500070549,60.03,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073291,-22.311566999999968,-54.78731399999998,True,Dourados,Dourados,True,,3500072495,27.19,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073304,-23.626541999999972,-54.636049999999955,True,Iguatemi,Iguatemi,True,,3500073609,283.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073301,-23.070293999999933,-54.22194399999995,True,Naviraí,Naviraí,True,,3500073442,528.32,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073312,-19.38030299999997,-53.69902799999994,True,Camapuã,Camapuã,True,,3500073557,6219.6,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073345,-23.487168999999938,-55.12191699999994,True,Tacuru,Tacuru,True,,3500071765,1749.4,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073340,-22.63401699999997,-53.67886699999997,True,Novo Horizonte do Sul,Novo Horizonte do Sul,True,,3500045642,12095.61,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073337,-22.408999999999935,-54.225468999999975,True,Glória de Dourados,Glória de Dourados,True,,3500073877,307.02,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073330,-22.06874399999998,-54.52986899999996,True,Dourados,Dourados,True,,3500072121,192.03,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073361,-20.736663999999962,-51.67646099999996,True,Três Lagoas,Três Lagoas,True,,3500073055,35.83,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073359,-20.509796999999935,-54.591841999999986,True,Campo Grande,Campo Grande,True,,3500045151,402.78,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073355,-20.443218999999942,-53.77644699999996,True,Ribas do Rio Pardo,Ribas do Rio Pardo,True,,3500045165,26.09,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073354,-20.037999999999954,-51.08364999999998,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500073052,269.05,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073353,-20.034827999999948,-51.08626399999997,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500073645,169.18,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073346,-18.212918999999943,-54.02961699999997,True,Alcinópolis,Alcinópolis,True,,3500045314,107.55,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073380,-20.44271699999996,-55.15045799999996,True,Terenos,Terenos,True,,3500027128,3042.93,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073370,-23.16689699999995,-54.39205599999997,True,Iguatemi,Iguatemi,True,,3500071585,18274.49,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073394,-20.453610999999967,-54.52499999999998,True,Campo Grande,Campo Grande,True,,3500073172,57.75,OK,nenhuma anomalia objetiva identificada nesta etapa
3500023249,-19.558610999999928,-54.040276999999946,True,Camapuã,Camapuã,True,,3500022596,42.1,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073403,-19.170068999999955,-53.06461099999996,True,Paraíso das Águas,Paraíso das Águas,True,,3500073350,86.43,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073419,-20.90547799999996,-54.93168899999995,True,Sidrolândia,Sidrolândia,True,,3500023045,651.74,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073432,-20.449441999999976,-54.62873099999996,True,Campo Grande,Campo Grande,True,,3500022889,303.45,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073442,-23.074457999999936,-54.219446999999946,True,Naviraí,Naviraí,True,,3500073301,528.32,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073436,-22.878946999999982,-54.70760299999995,True,Juti,Juti,True,,3500071729,5728.43,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073452,-21.93808299999995,-54.85819399999997,True,Itaporã,Itaporã,True,,3500065059,96.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073448,-19.244721999999967,-53.47886099999994,True,Paraíso das Águas,Paraíso das Águas,True,,3500073537,5832.14,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073484,-20.164613999999972,-54.96119699999997,True,Rochedo,Rochedo,True,,3500045285,7323.64,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073482,-22.13110599999993,-55.32026399999995,True,Dourados,Dourados,True,,3500022618,5581.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073479,-19.43739199999993,-53.856168999999966,True,Camapuã,Camapuã,True,,3500023043,16862.75,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073528,-22.262296999999933,-54.00389199999995,True,Ivinhema,Ivinhema,True,,3500026918,2221.22,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073524,-20.429088999999976,-54.54432499999996,True,Campo Grande,Campo Grande,True,,3500045340,634.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073532,-22.092499999999973,-54.76222199999995,True,Itaporã,Itaporã,True,,3500022854,1776.86,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073530,-20.771202999999957,-51.69983899999994,True,Três Lagoas,Três Lagoas,True,,3500022651,300.84,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073539,-20.787060999999937,-51.70701399999996,True,Três Lagoas,Três Lagoas,True,,3500065078,87.07,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073546,-22.652177999999935,-54.67886899999996,True,Juti,Juti,True,,3500073516,31.33,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073544,-23.512380999999948,-54.09061399999996,True,Itaquiraí,Itaquiraí,True,,3500073545,508.9,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073554,-20.477141999999958,-54.59386099999995,True,Campo Grande,Campo Grande,True,,3500070775,173.55,OK,nenhuma anomalia objetiva identificada nesta etapa
3500027318,-21.98111099999994,-53.412499999999966,True,Nova Andradina,Nova Andradina,True,,3500072802,5.93,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045652,-21.864999999999952,-54.27027799999996,True,Rio Brilhante,Rio Brilhante,True,,3500045650,348.74,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045677,-20.487499999999955,-54.74777799999998,True,Campo Grande,Campo Grande,True,,3500073118,207.72,OK,nenhuma anomalia objetiva identificada nesta etapa
3500053091,-22.432221999999967,-54.31416699999994,True,Glória de Dourados,Glória de Dourados,True,,3500073779,235.22,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072163,-21.99854199999993,-57.06611399999997,True,Caracol,Caracol,True,,3500070985,2.6,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072511,-21.97667199999995,-56.71091899999993,True,Bela Vista,Bela Vista,True,,3500022631,18114.65,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072655,-22.00003899999996,-57.06556899999998,True,Caracol,Caracol,True,,3500072163,174.89,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073836,-20.55686099999997,-56.67413899999997,True,Bodoquena,Bodoquena,True,,3500065018,75.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073310,-19.027518999999927,-57.618971999999985,True,Ladário,Ladário,True,,3500027088,529.85,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073870,-22.10826899999995,-56.529357999999945,True,Bela Vista,Bela Vista,True,,3500022631,5769.73,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073797,-22.64157199999994,-54.70679199999995,True,Caarapó,Caarapó,True,,3500071910,2913.19,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073729,-20.446002999999962,-56.76829699999996,True,Bodoquena,Bodoquena,True,,3500073357,92.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073582,-19.439532999999926,-54.534366999999975,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500071440,158.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072183,-20.39046399999995,-54.67364699999996,True,Campo Grande,Campo Grande,True,,3500072281,1190.53,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073766,-20.393805999999927,-55.727082999999936,True,Aquidauana,Aquidauana,True,,3500023195,7146.68,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073490,-18.72999999999996,-52.60333099999997,True,Chapadão do Sul,Chapadão do Sul,True,,3500027086,84.12,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072161,-22.199130999999966,-54.506174999999985,True,Dourados,Dourados,True,,3500072419,26.18,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073434,-21.449435999999935,-56.10370599999993,True,Guia Lopes da Laguna,Guia Lopes da Laguna,True,,3500022789,1590.58,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072022,-22.74877799999996,-54.738463999999965,True,Caarapó,Caarapó,True,,3500073299,139.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073475,-22.227277999999956,-54.79580599999997,True,Dourados,Dourados,True,,3500073652,96.89,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073594,-22.015443999999945,-57.03280599999994,True,Caracol,Caracol,True,,3500022778,550.21,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072947,-18.50938599999995,-54.675941999999964,True,Coxim,Coxim,True,,3500045490,858.53,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072167,-21.646030999999937,-55.18669999999997,True,Maracaju,Maracaju,True,,3500073103,2555.2,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073824,-20.44824399999993,-54.66808299999997,True,Campo Grande,Campo Grande,True,,3500045379,307.54,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073741,-21.34811099999996,-55.53880299999997,True,Maracaju,Maracaju,True,,3500073733,65.68,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073069,-19.67849999999993,-51.194388999999944,True,Paranaíba,Paranaíba,True,,3500023321,13.53,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072263,-21.295699999999954,-56.22526099999993,True,Jardim,Jardim,True,,3500072099,245.56,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073718,-22.78010299999994,-53.74859699999996,True,Jateí,Jateí,True,,3500073848,7030.03,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045645,-21.641388999999947,-54.45999999999998,True,Rio Brilhante,Rio Brilhante,True,,3500065134,3219.26,OK,nenhuma anomalia objetiva identificada nesta etapa
3500023317,-20.07472199999995,-51.10027699999995,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500023319,408.43,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045621,-20.440277999999978,-53.756388999999956,True,Ribas do Rio Pardo,Ribas do Rio Pardo,True,,3500022980,65.41,OK,nenhuma anomalia objetiva identificada nesta etapa
3500023142,-23.103332999999964,-55.216943999999955,True,Amambai,Amambai,True,,3500072211,594.3,OK,nenhuma anomalia objetiva identificada nesta etapa
