cell_id,area_effective_pct_nominal,scale_km2,variant,area_effective_km2,grid_family,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12,E02_depth_median_m,E02_depth_p10_m,E02_depth_p90_m,E03_aquifer_n_unique,E04_zero_review_count,E05_zero_review_count,E07_test_types,E09_zero_review_count,E10_available_fields_median,E10_n_pH,E10_n_EC,E10_n_temperature,E10_n_chemical_parameter,E11_age_median_years,E11_age_p25_years,E11_age_p75_years,E12_comparison_statuses,analysis_status,cutoff_date
SCALE-1000-O00-00314,0.17165509976973595,1000,O00,1.7165509976973594,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00315,95.448584774156,1000,O00,954.48584774156,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00316,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00317,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00318,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00319,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00320,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00321,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00322,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00323,100.00000000000443,1000,O00,1000.0000000000445,SCALE_PRIMARY_O00_V1,5,5,5,5,5,4,4,4,1,2,5,0,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS,150.0,150.0,160.6,1,0,0,Escalonado:1 | Rebaixamento:3,0,2.5,2,0,1,2,17.005,14.459,26.04,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00324,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,25,24,22,24,24,24,11,11,0,8,15,3,WELLS_PRESENT,96.0,EVIDENCE_PRESENT,88.0,EVIDENCE_PRESENT,96.0,EVIDENCE_PRESENT,96.0,EVIDENCE_PRESENT,96.0,EVIDENCE_PRESENT,44.0,EVIDENCE_PRESENT,44.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,32.0,EVIDENCE_PRESENT,60.0,EVIDENCE_PRESENT,12.0,REVIEW_REQUIRED_PRESENT,101.0,84.80000000000001,150.0,2,0,0,Escalonado:1 | Rebaixamento:10,0,4.0,8,7,7,8,28.86,20.6515,44.115,UNKNOWN:3,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00325,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,5,2,2,2,2,2,0,0,0,2,1,4,WELLS_PRESENT,40.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,40.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,80.0,REVIEW_REQUIRED_PRESENT,97.0,69.0,125.0,2,0,0,,0,3.0,2,1,1,2,16.457,16.457,16.457,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:3,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00326,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00327,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00328,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00329,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,13,11,9,9,9,9,3,3,0,6,3,11,WELLS_PRESENT,84.6154,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,23.0769,EVIDENCE_PRESENT,23.0769,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,46.1538,EVIDENCE_PRESENT,23.0769,EVIDENCE_PRESENT,84.6154,REVIEW_REQUIRED_PRESENT,105.0,60.0,200.0,4,0,0,Rebaixamento:3,0,3.0,6,6,3,6,9.958,6.612,22.264499999999998,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:7 | UNKNOWN:4,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00330,98.26731825863571,1000,O00,982.6731825863571,SCALE_PRIMARY_O00_V1,46,35,34,33,33,31,9,9,0,25,20,46,WELLS_PRESENT,76.087,EVIDENCE_PRESENT,73.913,EVIDENCE_PRESENT,71.7391,EVIDENCE_PRESENT,71.7391,EVIDENCE_PRESENT,67.3913,EVIDENCE_PRESENT,19.5652,EVIDENCE_PRESENT,19.5652,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,54.3478,EVIDENCE_PRESENT,43.4783,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,130.0,97.0,152.4,7,0,0,Escalonado:1 | Rebaixamento:8,0,3.0,23,13,19,25,18.46,16.895,26.95925,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:25 | UNKNOWN:21,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00331,79.92724596136897,1000,O00,799.2724596136896,SCALE_PRIMARY_O00_V1,13,9,9,9,9,9,1,1,0,7,1,13,WELLS_PRESENT,69.2308,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,53.8462,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,120.0,78.0,120.0,3,0,0,Rebaixamento:1,0,4.0,7,7,6,7,31.006,31.006,31.006,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:9 | UNKNOWN:4,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00332,22.71457054930744,1000,O00,227.1457054930744,SCALE_PRIMARY_O00_V1,3,3,3,3,3,3,0,0,0,3,0,0,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS,120.0,104.0,120.0,3,0,0,,0,4.0,3,3,3,3,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00333,17.336750202077674,1000,O00,173.36750202077675,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00334,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00335,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00336,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00337,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00338,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00339,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00340,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00341,100.00000000000477,1000,O00,1000.0000000000476,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00342,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,26,25,24,23,23,23,11,11,0,7,18,3,WELLS_PRESENT,96.1538,EVIDENCE_PRESENT,92.3077,EVIDENCE_PRESENT,88.4615,EVIDENCE_PRESENT,88.4615,EVIDENCE_PRESENT,88.4615,EVIDENCE_PRESENT,42.3077,EVIDENCE_PRESENT,42.3077,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,26.9231,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,11.5385,REVIEW_REQUIRED_PRESENT,140.0,96.4,152.0,2,0,0,Rebaixamento:11,0,2.0,7,3,2,7,26.2725,24.41325,28.417,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:2,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
