well_id,municipality,aquifer,available_fields,available_count,pH,electrical_conductivity,temperature,chemical_parameter,chemical_concentration,source,evidence_code,latitude,longitude
3500073891,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.38999987,268.0,24.2999992,Solidos dissolvidos totais,320.0,SIAGAS_MS_20260814,E10,-20.45999999999998,-54.612221999999974
3500073909,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.19999981,24.4,25.2000008,Solidos dissolvidos totais,8.0,SIAGAS_MS_20260814,E10,-21.17975599999994,-51.98030799999998
3500073908,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.5,149.4,26.0,Solidos dissolvidos totais,75.0,SIAGAS_MS_20260814,E10,-20.658338999999955,-51.79361699999998
3500073914,Naviraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.15999985,13.83,20.0,Solidos dissolvidos totais,8.98,SIAGAS_MS_20260814,E10,-23.041682999999978,-54.19480599999997
3500073925,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.78000021,96.9,19.0,Solidos dissolvidos totais,110.0,SIAGAS_MS_20260814,E10,-22.23183899999998,-54.74971399999998
3500073930,Naviraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.48999977,15.52,,Solidos dissolvidos totais,9.0,SIAGAS_MS_20260814,E10,-23.026824999999974,-54.13001399999996
3500073937,Glória de Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0,26.8,22.0,Solidos dissolvidos totais,34.0,SIAGAS_MS_20260814,E10,-22.41111099999995,-54.25077799999997
3500073940,Juti,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.6500001,54.76,23.0,Solidos dissolvidos totais,23.0,SIAGAS_MS_20260814,E10,-22.66058099999998,-54.677682999999945
3500073946,Bataguassu,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.53000021,22.2,14.0,Solidos dissolvidos totais,50.0,SIAGAS_MS_20260814,E10,-21.706391999999937,-52.40323099999995
3500073001,Rio Brilhante,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0,156.0,24.0,Solidos dissolvidos totais,110.0,SIAGAS_MS_20260814,E10,-21.775793999999962,-54.52461699999998
3500072951,Chapadão do Sul,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,4.88999987,6.87,,Solidos dissolvidos totais,1.0,SIAGAS_MS_20260814,E10,-18.769405999999947,-52.919716999999935
3500072906,Dourados,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.96000004,,24.7999992,Solidos dissolvidos totais,204.0,SIAGAS_MS_20260814,E10,-22.27550599999995,-54.81623599999995
3500072891,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.5,,24.5,Solidos dissolvidos totais,356.0,SIAGAS_MS_20260814,E10,-20.40119199999998,-54.61560599999996
3500072880,Brasilândia,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.19999981,,25.7999992,Solidos dissolvidos totais,25.8,SIAGAS_MS_20260814,E10,-21.028516999999965,-52.68493099999995
3500072833,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.76000023,,27.7000008,Solidos dissolvidos totais,34.0,SIAGAS_MS_20260814,E10,-20.501893999999936,-54.73807199999993
3500072821,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.80000019,110.0,25.0,Solidos dissolvidos totais,30.0,SIAGAS_MS_20260814,E10,-20.969649999999945,-55.06363299999998
3500072815,Dois Irmãos do Buriti,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.76000023,234.6,18.0,Solidos dissolvidos totais,250.0,SIAGAS_MS_20260814,E10,-20.72338899999994,-55.29336099999995
3500072773,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.63000011,47.03,27.5,Solidos dissolvidos totais,64.0,SIAGAS_MS_20260814,E10,-20.46873899999997,-54.680571999999984
3500072753,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.36000013,213.0,26.0,Solidos dissolvidos totais,173.0,SIAGAS_MS_20260814,E10,-20.44999699999994,-54.61069399999997
3500072749,Chapadão do Sul,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.51000023,76.8,22.0,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-18.81110599999994,-52.80930799999993
3500072733,Campo Grande,Serra geral,pH | Solidos dissolvidos totais,2,6.5,,,Solidos dissolvidos totais,105.0,SIAGAS_MS_20260814,E10,-20.545927999999947,-54.59258599999998
3500072727,Três Lagoas,Bauru,pH | Solidos dissolvidos totais,2,6.30000019,,,Solidos dissolvidos totais,50.2,SIAGAS_MS_20260814,E10,-20.795402999999965,-51.72273099999995
3500072711,São Gabriel do Oeste,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.19999981,34.0,26.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-19.25202799999994,-54.32780599999995
3500072702,Campo Grande,Serra geral,pH | Solidos dissolvidos totais,2,6.23000002,,,Solidos dissolvidos totais,122.0,SIAGAS_MS_20260814,E10,-20.884360999999956,-54.55173099999996
3500072700,Água Clara,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.09000015,90.5,,Solidos dissolvidos totais,111.0,SIAGAS_MS_20260814,E10,-19.875805999999955,-53.36065599999995
3500072659,Coxim,Furnas,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.5999999,110.9,18.0,Solidos dissolvidos totais,100.0,SIAGAS_MS_20260814,E10,-18.504385999999954,-54.73489699999993
3500072614,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.80000019,132.4,23.0,Solidos dissolvidos totais,130.0,SIAGAS_MS_20260814,E10,-20.494352999999933,-54.59617199999997
3500072601,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.80000019,0.28,23.2999992,Solidos dissolvidos totais,274.0,SIAGAS_MS_20260814,E10,-20.46299199999993,-54.611268999999936
3500072594,Antônio João,Serra geral,pH | Solidos dissolvidos totais,2,5.5999999,,,Solidos dissolvidos totais,94.9,SIAGAS_MS_20260814,E10,-22.196110999999974,-55.94352799999996
3500072528,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.9000001,154.0,26.0,Solidos dissolvidos totais,167.0,SIAGAS_MS_20260814,E10,-20.423835999999937,-54.55512199999998
3500072433,Ivinhema,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.80000019,14.6,28.0,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-22.39474699999994,-53.89387799999997
3500072367,Terenos,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.9000001,87.4,25.0,,,SIAGAS_MS_20260814,E10,-20.504407999999955,-54.86568299999993
3500072353,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.19999981,130.0,27.0,Solidos dissolvidos totais,60.0,SIAGAS_MS_20260814,E10,-20.78638899999993,-54.748963999999944
3500072351,Água Clara,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.30000019,122.1,28.6000004,Solidos dissolvidos totais,105.0,SIAGAS_MS_20260814,E10,-20.42836099999994,-52.873088999999936
3500072345,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.94999981,149.5,23.0,Solidos dissolvidos totais,91.17,SIAGAS_MS_20260814,E10,-22.08858299999997,-54.72063899999995
3500072342,Aparecida do Taboado,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,9.85000038,863.0,,Solidos dissolvidos totais,693.0,SIAGAS_MS_20260814,E10,-20.08555599999994,-51.06641899999994
3500072330,Aparecida do Taboado,Serra geral,pH | Solidos dissolvidos totais,2,9.84000015,,,Solidos dissolvidos totais,490.0,SIAGAS_MS_20260814,E10,-20.08583299999998,-51.063110999999935
3500072301,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,8.35999966,,28.6000004,Solidos dissolvidos totais,15.0,SIAGAS_MS_20260814,E10,-20.501357999999982,-54.737735999999984
3500072293,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,8.80000019,,29.0,Solidos dissolvidos totais,203.0,SIAGAS_MS_20260814,E10,-20.460396999999944,-54.60909399999997
3500072270,Maracaju,Botucatu,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.59000015,,22.3999996,Solidos dissolvidos totais,60.79,SIAGAS_MS_20260814,E10,-21.373332999999946,-55.44249999999994
3500072268,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.10000038,132.5,24.7000008,Solidos dissolvidos totais,86.12,SIAGAS_MS_20260814,E10,-21.90502799999996,-54.69702799999993
3500072228,Dourados,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.5,,27.0,Solidos dissolvidos totais,175.0,SIAGAS_MS_20260814,E10,-22.160863999999947,-54.69198899999998
3500072222,Paranaíba,Bauru,TEMPERATURA | Solidos dissolvidos totais,2,,,21.0,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-19.704166999999927,-51.14944399999996
3500072209,Jaraguari,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.36999989,161.6,26.5,Solidos dissolvidos totais,120.0,SIAGAS_MS_20260814,E10,-20.04213599999997,-54.413607999999954
3500072181,São Gabriel do Oeste,Botucatu,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.57999992,,27.8999996,Solidos dissolvidos totais,100.0,SIAGAS_MS_20260814,E10,-19.45055599999995,-54.52638899999994
3500072177,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.84000015,551.0,,Solidos dissolvidos totais,340.0,SIAGAS_MS_20260814,E10,-20.469135999999935,-54.62202199999996
3500072142,Sidrolândia,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.4000001,111.7,26.5,Solidos dissolvidos totais,175.0,SIAGAS_MS_20260814,E10,-20.95294999999993,-54.854727999999966
3500072134,Aparecida do Taboado,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.0,,30.0,Solidos dissolvidos totais,13.0,SIAGAS_MS_20260814,E10,-20.105627999999967,-51.104938999999945
3500072036,Rio Brilhante,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.5,219.0,,Solidos dissolvidos totais,202.0,SIAGAS_MS_20260814,E10,-21.795346999999936,-54.53524699999997
3500072032,Sidrolândia,Serra geral,pH | Solidos dissolvidos totais,2,7.28000021,,,Solidos dissolvidos totais,126.0,SIAGAS_MS_20260814,E10,-20.902221999999938,-54.92277799999994
3500072028,Dourados,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.78999996,71.7,34.5,Solidos dissolvidos totais,53.0,SIAGAS_MS_20260814,E10,-22.36477199999996,-54.802885999999944
3500072026,Sidrolândia,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.28999996,124.3,25.8999996,Solidos dissolvidos totais,131.0,SIAGAS_MS_20260814,E10,-20.902777999999955,-54.91999999999996
3500071968,Maracaju,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.03000021,,25.2000008,Solidos dissolvidos totais,87.0,SIAGAS_MS_20260814,E10,-21.77769399999994,-55.58989199999996
3500071958,Dourados,Botucatu,pH | Solidos dissolvidos totais,2,8.19999981,,,Solidos dissolvidos totais,151.4,SIAGAS_MS_20260814,E10,-22.192249999999945,-54.69272199999995
3500071935,Ponta Porã,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0,93.5,33.0999985,Solidos dissolvidos totais,143.1,SIAGAS_MS_20260814,E10,-22.561441999999943,-55.69192499999997
3500071929,Campo Grande,Boa vista,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.10000038,134.0,31.0,Solidos dissolvidos totais,128.0,SIAGAS_MS_20260814,E10,-20.41929399999998,-54.64054699999997
3500071879,Caarapó,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.94999981,232.9,38.9000015,Solidos dissolvidos totais,108.0,SIAGAS_MS_20260814,E10,-22.610721999999953,-54.68552799999998
3500073021,São Gabriel do Oeste,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.0,10.0,25.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-19.404518999999937,-54.51321699999994
3500073019,Paraíso das Águas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.19999981,5.5,24.7999992,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-19.056555999999944,-53.30236099999996
3500073014,Chapadão do Sul,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,8.2,21.6000004,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-18.728899999999953,-52.47679199999993
3500073007,Batayporã,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.09000015,20.6,24.0,Solidos dissolvidos totais,16.0,SIAGAS_MS_20260814,E10,-22.28491699999995,-53.285346999999945
3500073006,Batayporã,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.03999996,26.3,24.0,Solidos dissolvidos totais,26.0,SIAGAS_MS_20260814,E10,-22.284321999999975,-53.283774999999935
3500073043,Aral Moreira,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0,75.6,24.0,Solidos dissolvidos totais,115.7,SIAGAS_MS_20260814,E10,-22.95928299999997,-55.626057999999944
3500073039,Nova Andradina,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.38999987,9.5,,Solidos dissolvidos totais,6.17,SIAGAS_MS_20260814,E10,-22.300232999999935,-53.36121099999997
3500073065,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0,77.3,24.7000008,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-20.745277999999928,-51.71666699999997
3500073064,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.69999981,191.7,24.0,,,SIAGAS_MS_20260814,E10,-20.475999999999942,-54.485874999999965
3500073062,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.5999999,21.1,26.1000004,Solidos dissolvidos totais,29.0,SIAGAS_MS_20260814,E10,-20.077805999999953,-52.42500599999994
3500073056,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.71999979,21.8,24.0,Solidos dissolvidos totais,66.0,SIAGAS_MS_20260814,E10,-21.469535999999948,-52.162868999999944
3500073054,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.21999979,126.2,26.5,Solidos dissolvidos totais,114.0,SIAGAS_MS_20260814,E10,-20.504388999999946,-54.651805999999965
3500073075,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.17000008,157.8,27.0,Solidos dissolvidos totais,142.0,SIAGAS_MS_20260814,E10,-20.500018999999952,-54.610566999999946
3500073073,Campo Grande,Serra geral,TEMPERATURA | Solidos dissolvidos totais,2,,,21.0,Solidos dissolvidos totais,268.0,SIAGAS_MS_20260814,E10,-20.416480999999976,-54.64710599999995
3500073098,Laguna Carapã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.86000013,105.9,27.0,Solidos dissolvidos totais,68.84,SIAGAS_MS_20260814,E10,-22.47703299999995,-55.07521699999995
3500073116,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.5,146.0,26.0,Solidos dissolvidos totais,154.0,SIAGAS_MS_20260814,E10,-20.418182999999942,-54.60809999999998
3500073141,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.69999981,58.0,26.0,Solidos dissolvidos totais,55.0,SIAGAS_MS_20260814,E10,-20.514763999999957,-54.69209399999994
3500073156,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.61000013,289.0,23.0,Solidos dissolvidos totais,187.8,SIAGAS_MS_20260814,E10,-22.22179399999993,-54.775849999999934
3500073155,Angélica,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.4000001,18.4,24.5,Solidos dissolvidos totais,28.2,SIAGAS_MS_20260814,E10,-22.164349999999956,-53.77856399999996
3500073151,Nova Andradina,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.88999987,128.0,26.0,Solidos dissolvidos totais,133.0,SIAGAS_MS_20260814,E10,-21.996752999999956,-53.42644399999995
3500073188,Inocência,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.73000002,36.7,25.2999992,Solidos dissolvidos totais,154.0,SIAGAS_MS_20260814,E10,-19.218193999999983,-52.03738899999996
3500073181,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.0999999,,26.7999992,Solidos dissolvidos totais,85.0,SIAGAS_MS_20260814,E10,-20.473316999999952,-54.72517799999997
3500073221,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.96000004,,27.2999992,Solidos dissolvidos totais,47.0,SIAGAS_MS_20260814,E10,-20.496816999999965,-54.650777999999946
3500073232,Água Clara,Bauru,pH | TEMPERATURA,2,7.38000011,,29.2000008,,,SIAGAS_MS_20260814,E10,-20.45199199999996,-52.842393999999956
3500073231,Ribas do Rio Pardo,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.32000017,,27.1000004,Solidos dissolvidos totais,112.0,SIAGAS_MS_20260814,E10,-20.883996999999965,-53.77382199999994
3500073227,Dourados,Serra geral,pH | Solidos dissolvidos totais,2,6.94000006,,,Solidos dissolvidos totais,46.5,SIAGAS_MS_20260814,E10,-22.322716999999955,-54.82146099999994
3500073265,Ribas do Rio Pardo,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.69999981,33.7,28.7999992,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-20.469721999999933,-53.750610999999935
3500073263,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.71999979,51.0,27.3999996,Solidos dissolvidos totais,143.0,SIAGAS_MS_20260814,E10,-20.45519699999994,-54.65296399999994
3500073260,Terenos,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.23999977,26.0,27.7000008,Solidos dissolvidos totais,221.0,SIAGAS_MS_20260814,E10,-20.434346999999946,-54.87878299999994
3500073277,Bataguassu,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.13999987,13.7,,Solidos dissolvidos totais,29.0,SIAGAS_MS_20260814,E10,-21.731746999999928,-52.33648899999997
3500073275,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.80000019,25.7,28.5,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-21.17208599999998,-52.31070599999998
3500073289,Ivinhema,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.82999992,26.76,23.0,Solidos dissolvidos totais,17.39,SIAGAS_MS_20260814,E10,-22.246721999999977,-53.92238099999997
3500073343,Naviraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.4000001,0.2,18.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-23.152499999999975,-53.850018999999975
3500073341,Caarapó,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.69999981,81.49,24.0,Solidos dissolvidos totais,52.97,SIAGAS_MS_20260814,E10,-22.792363999999964,-54.752107999999964
3500073358,Anastácio,Furnas,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.17000008,759.5,22.3999996,Solidos dissolvidos totais,478.0,SIAGAS_MS_20260814,E10,-20.49018099999995,-55.80141099999997
3500073356,Ribas do Rio Pardo,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,63.0,24.8999996,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-20.44518599999998,-53.772332999999946
3500073385,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,246.0,25.2000008,Solidos dissolvidos totais,154.0,SIAGAS_MS_20260814,E10,-20.506752999999946,-54.60223099999996
3500045258,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.69999981,136.3,26.0,Solidos dissolvidos totais,130.0,SIAGAS_MS_20260814,E10,-21.887499999999932,-54.706388999999945
3500073409,Bandeirantes,Serra geral,pH | Solidos dissolvidos totais,2,6.63999987,,,Solidos dissolvidos totais,67.0,SIAGAS_MS_20260814,E10,-19.87888899999996,-54.442777999999976
3500073406,Campo Grande,Serra geral,pH | Solidos dissolvidos totais,2,5.21999979,,,Solidos dissolvidos totais,21.0,SIAGAS_MS_20260814,E10,-20.543407999999943,-54.589430999999934
3500073453,Dourados,Serra geral,pH | Solidos dissolvidos totais,2,7.69000006,,,Solidos dissolvidos totais,209.5,SIAGAS_MS_20260814,E10,-22.312418999999977,-54.78727799999996
3500073447,Santa Rita do Pardo,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.67999983,281.6,24.0,Solidos dissolvidos totais,183.4,SIAGAS_MS_20260814,E10,-21.489082999999937,-52.39713899999998
3500073446,Anaurilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.69999981,23.1,25.0,Solidos dissolvidos totais,35.3,SIAGAS_MS_20260814,E10,-22.18502799999993,-52.71354199999996
3500073457,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.19999981,564.0,21.0,Solidos dissolvidos totais,366.6,SIAGAS_MS_20260814,E10,-22.112971999999957,-54.837471999999934
3500073473,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.19999981,82.0,31.0,Solidos dissolvidos totais,31.0,SIAGAS_MS_20260814,E10,-21.21566699999994,-52.30928299999994
3500073537,Paraíso das Águas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0,14.0,27.5,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-19.27402799999993,-53.52555599999994
3500073551,Iguatemi,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.63999987,81.92,,Solidos dissolvidos totais,31.0,SIAGAS_MS_20260814,E10,-23.632499999999936,-54.635130999999944
3500065031,Campo Grande,Serra geral,CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,2,,0.05,,Solidos dissolvidos totais,9.0,SIAGAS_MS_20260814,E10,-20.45333299999993,-54.60583299999996
