well_id,municipality,aquifer,depth_m,source,evidence_code,latitude,longitude
3500073873,Dourados,Serra geral,60.0,SIAGAS_MS_20260814,E02,-22.27270599999997,-54.48406399999993
3500073886,Jateí,Bauru,60.0,SIAGAS_MS_20260814,E02,-22.516471999999965,-54.20991699999996
3500073896,Brasilândia,Bauru,60.0,SIAGAS_MS_20260814,E02,-21.25499199999996,-52.07380299999994
3500073904,Campo Grande,Bauru,60.0,SIAGAS_MS_20260814,E02,-20.46745599999997,-54.52297199999998
3500073918,Campo Grande,Serra geral,60.0,SIAGAS_MS_20260814,E02,-20.449055999999928,-54.57107499999995
3500073917,Terenos,Serra geral,60.0,SIAGAS_MS_20260814,E02,-20.425735999999972,-55.00228299999998
3500073923,Dourados,Serra geral,60.0,SIAGAS_MS_20260814,E02,-22.22455599999995,-54.84004199999998
3500073935,Dourados,Serra geral,59.0,SIAGAS_MS_20260814,E02,-22.20833099999993,-54.39618299999995
3500073950,Dourados,Serra geral,56.0,SIAGAS_MS_20260814,E02,-21.97174999999993,-54.371943999999985
3500072973,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.382285999999965,-54.62351899999993
3500072935,Itaporã,Serra geral,120.0,SIAGAS_MS_20260814,E02,-22.111805999999945,-54.96141699999998
3500072902,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.46160599999996,-54.61000799999994
3500072900,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.472657999999967,-54.73089199999998
3500072861,Nova Andradina,Bauru,120.0,SIAGAS_MS_20260814,E02,-22.28487199999995,-53.37950299999994
3500072838,Campo Grande,Serra geral,122.0,SIAGAS_MS_20260814,E02,-20.475999999999942,-54.735630999999955
3500072835,Dourados,Serra geral,123.0,SIAGAS_MS_20260814,E02,-22.221274999999935,-54.813455999999974
3500072826,Costa Rica,Bauru,124.0,SIAGAS_MS_20260814,E02,-18.461446999999964,-53.16958599999998
3500072802,Nova Andradina,Bauru,128.0,SIAGAS_MS_20260814,E02,-21.98115599999994,-53.41246899999993
3500072757,Laguna Carapã,Serra geral,130.0,SIAGAS_MS_20260814,E02,-22.47921699999995,-55.077849999999955
3500072736,Campo Grande,Serra geral,130.0,SIAGAS_MS_20260814,E02,-20.474274999999977,-54.72735299999994
3500072725,Ribas do Rio Pardo,Serra geral,130.0,SIAGAS_MS_20260814,E02,-19.980924999999957,-53.27434199999993
3500072715,Chapadão do Sul,Bauru,131.5,SIAGAS_MS_20260814,E02,-18.800780999999972,-52.62571099999997
3500072709,Campo Grande,Serra geral,132.0,SIAGAS_MS_20260814,E02,-20.53722199999993,-54.60666699999996
3500072675,Figueirão,Botucatu,139.4,SIAGAS_MS_20260814,E02,-18.67758299999997,-53.63824999999997
3500072672,Dourados,Serra geral,140.0,SIAGAS_MS_20260814,E02,-22.20472499999994,-54.80334399999998
3500072641,Campo Grande,Serra geral,140.0,SIAGAS_MS_20260814,E02,-20.452916999999957,-54.547424999999976
3500072581,Campo Grande,Serra geral,149.5,SIAGAS_MS_20260814,E02,-20.45189199999993,-54.64485799999994
3500072530,Água Clara,Serra geral,150.0,SIAGAS_MS_20260814,E02,-20.43399999999997,-52.868480999999974
3500072505,Nova Andradina,Bauru,150.0,SIAGAS_MS_20260814,E02,-22.287999999999954,-53.38299999999998
3500072455,Coxim,Furnas,152.0,SIAGAS_MS_20260814,E02,-18.532205999999974,-54.74560799999995
3500072451,Três Lagoas,Bauru,153.0,SIAGAS_MS_20260814,E02,-20.78535299999993,-51.73642199999995
3500072449,Chapadão do Sul,Bauru,154.0,SIAGAS_MS_20260814,E02,-18.944999999999936,-52.790277999999944
3500072447,Alcinópolis,Botucatu,154.0,SIAGAS_MS_20260814,E02,-18.327818999999977,-53.69918599999994
3500072444,Dourados,Serra geral,156.0,SIAGAS_MS_20260814,E02,-22.220482999999945,-54.746077999999954
3500072437,Ribas do Rio Pardo,Bauru,159.0,SIAGAS_MS_20260814,E02,-20.32047499999993,-53.14921399999997
3500072409,Paranaíba,Serra geral,160.0,SIAGAS_MS_20260814,E02,-19.702124999999967,-51.17853299999996
3500072405,Aparecida do Taboado,Bauru,160.0,SIAGAS_MS_20260814,E02,-20.08622799999995,-51.06430799999998
3500072386,Rio Brilhante,Serra geral,166.0,SIAGAS_MS_20260814,E02,-21.919277999999963,-54.508943999999985
3500072372,Aral Moreira,Serra geral,170.0,SIAGAS_MS_20260814,E02,-22.939796999999942,-55.62386099999998
3500072365,Sidrolândia,Serra geral,172.0,SIAGAS_MS_20260814,E02,-20.89203299999997,-54.96540599999997
3500072313,Campo Grande,Serra geral,185.0,SIAGAS_MS_20260814,E02,-20.47968099999997,-54.759905999999944
3500072307,Douradina,Serra geral,187.0,SIAGAS_MS_20260814,E02,-22.04094699999996,-54.60532499999994
3500072305,Água Clara,Bauru,187.0,SIAGAS_MS_20260814,E02,-20.43845799999997,-52.84564199999994
3500072200,Aquidauana,Bauru,205.0,SIAGAS_MS_20260814,E02,-20.288018999999963,-56.07823899999994
3500072187,Terenos,Botucatu,208.0,SIAGAS_MS_20260814,E02,-20.486535999999944,-54.812216999999976
3500072159,Maracaju,Botucatu,220.0,SIAGAS_MS_20260814,E02,-21.73333299999996,-55.51305599999995
3500072158,Rio Brilhante,Botucatu,222.0,SIAGAS_MS_20260814,E02,-21.51916699999998,-54.70888899999994
3500072146,Bandeirantes,Serra geral,230.0,SIAGAS_MS_20260814,E02,-19.88266699999997,-54.407280999999955
3500072140,Aparecida do Taboado,Serra geral,243.0,SIAGAS_MS_20260814,E02,-20.085085999999933,-51.066513999999984
3500072123,Sidrolândia,Serra geral,251.0,SIAGAS_MS_20260814,E02,-20.88668599999994,-54.925138999999945
3500072059,Campo Grande,Serra geral,290.0,SIAGAS_MS_20260814,E02,-20.544805999999937,-54.559691999999984
3500072020,Campo Grande,Botucatu,412.0,SIAGAS_MS_20260814,E02,-20.514171999999974,-54.61499999999995
3500071871,Ivinhema,Botucatu,1283.0,SIAGAS_MS_20260814,E02,-22.39199999999994,-53.883055999999954
3500073017,Cassilândia,Botucatu,120.0,SIAGAS_MS_20260814,E02,-18.897055999999964,-52.19878899999998
3500073015,Chapadão do Sul,Bauru,120.0,SIAGAS_MS_20260814,E02,-18.73399999999998,-52.488860999999986
3500073013,Chapadão do Sul,Bauru,120.0,SIAGAS_MS_20260814,E02,-18.728655999999944,-52.475480999999945
3500073037,Dourados,Serra geral,120.0,SIAGAS_MS_20260814,E02,-22.226763999999946,-54.813927999999976
3500073034,Brasilândia,Bauru,120.0,SIAGAS_MS_20260814,E02,-21.445543999999927,-52.16206699999998
3500073030,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.51018899999997,-54.60196899999994
3500073063,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.447041999999954,-54.60651399999995
3500073060,Costa Rica,Bauru,120.0,SIAGAS_MS_20260814,E02,-18.157666999999947,-53.194166999999936
3500073055,Três Lagoas,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.736855999999932,-51.67618299999998
3500073051,Aparecida do Taboado,Bauru,120.0,SIAGAS_MS_20260814,E02,-19.959152999999958,-51.128457999999966
3500073096,Dois Irmãos do Buriti,Serra geral,112.0,SIAGAS_MS_20260814,E02,-20.843924999999956,-55.233713999999964
3500073119,Laguna Carapã,Serra geral,110.0,SIAGAS_MS_20260814,E02,-22.91435599999994,-54.975124999999935
3500073117,Campo Grande,Serra geral,110.0,SIAGAS_MS_20260814,E02,-20.48503599999998,-54.570363999999984
3500073111,Ribas do Rio Pardo,Serra geral,110.0,SIAGAS_MS_20260814,E02,-20.23787199999998,-53.82038899999998
3500073132,Brasilândia,Bauru,110.0,SIAGAS_MS_20260814,E02,-20.644477999999935,-52.87941099999995
3500073130,Aparecida do Taboado,Bauru,110.0,SIAGAS_MS_20260814,E02,-19.956882999999948,-51.12491099999994
3500073169,Campo Grande,Serra geral,103.0,SIAGAS_MS_20260814,E02,-20.43999999999994,-54.62388899999996
3500073193,Campo Grande,Serra geral,101.15,SIAGAS_MS_20260814,E02,-20.38727199999994,-54.55034999999998
3500073199,Dourados,Serra geral,101.0,SIAGAS_MS_20260814,E02,-22.215552999999943,-54.842874999999935
3500073258,Bandeirantes,Bauru,100.0,SIAGAS_MS_20260814,E02,-19.623918999999944,-54.426405999999986
3500073281,Dourados,Bauru,100.0,SIAGAS_MS_20260814,E02,-22.11833299999995,-55.205555999999945
3500073287,Dourados,Serra geral,100.0,SIAGAS_MS_20260814,E02,-22.222013999999945,-54.77633899999995
3500073317,Campo Grande,Serra geral,100.0,SIAGAS_MS_20260814,E02,-20.423982999999964,-54.62469699999997
3500073316,Água Clara,Bauru,100.0,SIAGAS_MS_20260814,E02,-20.14673099999993,-52.83519699999994
3500073311,São Gabriel do Oeste,Botucatu,100.0,SIAGAS_MS_20260814,E02,-19.283555999999976,-54.62511099999995
3500073342,Caarapó,Serra geral,100.0,SIAGAS_MS_20260814,E02,-22.829185999999936,-54.77956899999998
3500073339,Caarapó,Serra geral,100.0,SIAGAS_MS_20260814,E02,-22.49570799999998,-54.989499999999964
3500073336,Ivinhema,Bauru,100.0,SIAGAS_MS_20260814,E02,-22.355443999999977,-53.79838599999994
3500073328,Dourados,Bauru,100.0,SIAGAS_MS_20260814,E02,-21.986527999999964,-55.15922199999994
3500073364,Santa Rita do Pardo,Bauru,100.0,SIAGAS_MS_20260814,E02,-21.311121999999955,-52.83547199999998
3500073363,Brasilândia,Bauru,100.0,SIAGAS_MS_20260814,E02,-21.28396399999997,-52.03642199999996
3500073362,Três Lagoas,Serra geral,100.0,SIAGAS_MS_20260814,E02,-20.77483899999993,-51.66457799999995
3500073352,Aparecida do Taboado,Bauru,100.0,SIAGAS_MS_20260814,E02,-19.927321999999947,-51.11583099999996
3500073351,Rochedo,Botucatu,100.0,SIAGAS_MS_20260814,E02,-19.920785999999964,-54.81199699999996
3500073384,Campo Grande,Serra geral,100.0,SIAGAS_MS_20260814,E02,-20.505777999999964,-54.591057999999975
3500073379,Terenos,Botucatu,100.0,SIAGAS_MS_20260814,E02,-20.260366999999974,-54.98079999999993
3500073377,Corguinho,Botucatu,100.0,SIAGAS_MS_20260814,E02,-19.958332999999982,-55.01738899999998
3500073375,São Gabriel do Oeste,Botucatu,100.0,SIAGAS_MS_20260814,E02,-19.273049999999955,-54.57306399999993
3500073367,Dourados,Serra geral,100.0,SIAGAS_MS_20260814,E02,-22.226980999999967,-54.81226399999997
3500073391,Itaquiraí,Bauru,100.0,SIAGAS_MS_20260814,E02,-23.50404999999995,-54.07483099999996
3500073388,Angélica,Bauru,100.0,SIAGAS_MS_20260814,E02,-22.10252799999995,-53.69643099999996
3500073396,Nova Andradina,Bauru,98.0,SIAGAS_MS_20260814,E02,-22.279852999999946,-53.38481099999996
3500073430,Dourados,Serra geral,95.0,SIAGAS_MS_20260814,E02,-22.229127999999946,-54.73451699999998
3500073455,Campo Grande,Serra geral,90.0,SIAGAS_MS_20260814,E02,-20.468888999999933,-54.53277799999995
3500073469,Paranaíba,Bauru,90.0,SIAGAS_MS_20260814,E02,-19.415421999999978,-50.99481899999995
3500073485,Dourados,Serra geral,90.0,SIAGAS_MS_20260814,E02,-22.21795599999996,-54.805841999999984
3500073487,Ponta Porã,Serra geral,90.0,SIAGAS_MS_20260814,E02,-22.55083099999996,-55.71595599999995
3500073507,Naviraí,Bauru,86.0,SIAGAS_MS_20260814,E02,-23.069110999999964,-53.81649999999996
3500073504,Mundo Novo,Bauru,86.0,SIAGAS_MS_20260814,E02,-23.961649999999963,-54.32105599999994
3500073523,Jaraguari,Bauru,85.0,SIAGAS_MS_20260814,E02,-20.32053899999994,-54.38071099999996
3500073531,Campo Grande,Serra geral,84.0,SIAGAS_MS_20260814,E02,-20.478580999999963,-54.72121899999996
3500045657,Três Lagoas,Bauru,160.0,SIAGAS_MS_20260814,E02,-20.986388999999974,-51.84361099999995
3500067711,Corguinho,Cuiaba,180.0,SIAGAS_MS_20260814,E02,-19.90805599999993,-55.15638899999993
3500072575,Caracol,,150.0,SIAGAS_MS_20260814,E02,-21.99834199999998,-57.06447499999996
3500045696,Campo Grande,,115.0,SIAGAS_MS_20260814,E02,-20.434166999999945,-54.50444399999998
3500073360,Bodoquena,,100.0,SIAGAS_MS_20260814,E02,-20.57963099999995,-56.77258899999998
3500072439,Camapuã,,156.0,SIAGAS_MS_20260814,E02,-19.517499999999927,-54.04249999999996
3500072435,Rio Verde de Mato Grosso,,160.0,SIAGAS_MS_20260814,E02,-19.12869699999993,-54.79808899999995
3500073081,Bonito,,115.0,SIAGAS_MS_20260814,E02,-21.134830999999963,-56.478749999999934
3500073197,Campo Grande,,101.0,SIAGAS_MS_20260814,E02,-20.476343999999926,-54.530321999999956
3500073128,Bela Vista,,110.0,SIAGAS_MS_20260814,E02,-21.988346999999976,-56.23943899999995
3500073771,Glória de Dourados,,68.0,SIAGAS_MS_20260814,E02,-22.36154199999993,-54.22210299999995
3500073580,Glória de Dourados,,80.0,SIAGAS_MS_20260814,E02,-22.502110999999957,-54.120721999999944
3500073459,Miranda,,90.0,SIAGAS_MS_20260814,E02,-20.101666999999964,-56.470249999999965
3500073127,Guia Lopes da Laguna,,110.0,SIAGAS_MS_20260814,E02,-21.456305999999927,-56.11936099999997
3500073675,Glória de Dourados,,80.0,SIAGAS_MS_20260814,E02,-22.47140799999994,-54.158046999999954
3500072593,Terenos,,146.0,SIAGAS_MS_20260814,E02,-20.43919399999993,-54.86938299999997
3500072817,Bodoquena,,125.0,SIAGAS_MS_20260814,E02,-20.553249999999935,-56.68877799999996
3500045714,Caarapó,,644.0,SIAGAS_MS_20260814,E02,-22.614999999999952,-54.70111099999997
3500072853,Dourados,,120.0,SIAGAS_MS_20260814,E02,-22.233082999999965,-54.821666999999934
3500022860,Maracaju,Guarani,150.0,SIAGAS_MS_20260814,E02,-21.621110999999928,-55.15777699999995
3500022868,Caarapó,Guarani,260.0,SIAGAS_MS_20260814,E02,-22.498332999999946,-54.865276999999935
3500071770,Sonora,Guarani,70.0,SIAGAS_MS_20260814,E02,-17.59832199999994,-53.96880299999998
3500071767,Naviraí,Serra geral,30.0,SIAGAS_MS_20260814,E02,-23.020835999999974,-53.984130999999934
3500071746,Maracaju,Serra geral,100.0,SIAGAS_MS_20260814,E02,-21.389299999999935,-55.29962199999994
3500071727,Angélica,Serra geral,80.0,SIAGAS_MS_20260814,E02,-22.009157999999957,-54.06519999999995
3500071693,Campo Grande,Serra geral,60.0,SIAGAS_MS_20260814,E02,-20.51376099999993,-54.72181699999993
3500071640,Costa Rica,Serra geral,65.0,SIAGAS_MS_20260814,E02,-18.796455999999978,-53.05328599999996
3500071585,Naviraí,Bauru_Caiua,86.0,SIAGAS_MS_20260814,E02,-23.002163999999937,-54.377238999999975
3500071571,Campo Grande,Guarani,180.0,SIAGAS_MS_20260814,E02,-20.401305999999977,-54.66956399999998
3500071546,Sidrolândia,Serra geral,244.0,SIAGAS_MS_20260814,E02,-20.785518999999965,-54.75021399999997
3500071521,Sonora,Furnas,150.0,SIAGAS_MS_20260814,E02,-17.59865599999995,-54.75457799999998
3500071488,Sidrolândia,Serra geral,80.0,SIAGAS_MS_20260814,E02,-20.77095799999995,-55.114957999999945
3500071460,Cassilândia,Serra geral,140.0,SIAGAS_MS_20260814,E02,-19.121227999999974,-51.72268299999996
3500071445,Campo Grande,Serra geral,102.0,SIAGAS_MS_20260814,E02,-20.98347499999994,-54.50588299999998
3500071314,Ribas do Rio Pardo,Bauru_Caiua,42.0,SIAGAS_MS_20260814,E02,-20.45651399999997,-53.76137199999994
3500071296,Campo Grande,Serra geral,80.0,SIAGAS_MS_20260814,E02,-20.453671999999926,-54.617643999999984
3500071201,Glória de Dourados,Bauru_Caiua,46.0,SIAGAS_MS_20260814,E02,-22.416907999999978,-54.231146999999964
3500071200,Rio Brilhante,Serra geral,125.0,SIAGAS_MS_20260814,E02,-21.84633299999996,-54.603749999999934
3500071176,São Gabriel do Oeste,Bauru_Caiua,70.0,SIAGAS_MS_20260814,E02,-19.262332999999956,-54.657055999999955
3500071165,Campo Grande,Serra geral,40.0,SIAGAS_MS_20260814,E02,-20.49805299999997,-54.63551099999995
3500071160,Dourados,Serra geral,42.0,SIAGAS_MS_20260814,E02,-22.259593999999936,-54.80737499999998
3500071119,Bataguassu,Bauru_Caiua,88.0,SIAGAS_MS_20260814,E02,-21.72420599999998,-52.26944699999996
3500071118,Costa Rica,Guarani,92.0,SIAGAS_MS_20260814,E02,-18.553066999999942,-53.126468999999986
3500071090,Sidrolândia,Serra geral,40.0,SIAGAS_MS_20260814,E02,-20.92695599999996,-54.95631099999997
3500071022,Miranda,Não definido,108.0,SIAGAS_MS_20260814,E02,-20.08723599999996,-56.61461699999995
3500070997,Três Lagoas,Serra geral,200.0,SIAGAS_MS_20260814,E02,-20.799007999999958,-51.66683599999993
3500070880,Bandeirantes,Guarani,32.0,SIAGAS_MS_20260814,E02,-19.538827999999967,-54.52066899999994
3500070874,Dourados,Serra geral,120.0,SIAGAS_MS_20260814,E02,-22.35323599999998,-54.83493299999998
3500070865,Itaporã,Serra geral,56.0,SIAGAS_MS_20260814,E02,-21.958527999999944,-54.71199999999993
3500070605,Campo Grande,Guarani,526.0,SIAGAS_MS_20260814,E02,-20.51923299999993,-54.60950599999995
3500070581,Amambai,Serra geral,100.0,SIAGAS_MS_20260814,E02,-23.095996999999954,-55.194902999999954
3500069988,Ivinhema,Bauru_Caiua,82.0,SIAGAS_MS_20260814,E02,-22.284318999999982,-53.80594199999996
3500069826,Chapadão do Sul,Bauru_Caiua,120.0,SIAGAS_MS_20260814,E02,-18.728363999999942,-52.47659399999998
3500069484,Laguna Carapã,Serra geral,110.0,SIAGAS_MS_20260814,E02,-22.786377999999957,-55.06753299999997
3500023170,Angélica,,70.3,SIAGAS_MS_20260814,E02,-22.15027699999996,-53.76361099999997
3500045638,Campo Grande,,127.0,SIAGAS_MS_20260814,E02,-20.497499999999945,-54.666943999999944
3500071756,Bela Vista,,112.0,SIAGAS_MS_20260814,E02,-22.009660999999937,-56.25398599999994
3500023350,Paranhos,,150.0,SIAGAS_MS_20260814,E02,-23.897221999999942,-55.42944399999993
3500045637,Rio Brilhante,,98.0,SIAGAS_MS_20260814,E02,-21.802221999999972,-54.59944399999995
3500065102,Campo Grande,Guarani,654.0,SIAGAS_MS_20260814,E02,-20.393888999999945,-54.57499999999993
3500071028,Campo Grande,Não definido,229.3,SIAGAS_MS_20260814,E02,-20.433821999999964,-54.66711099999998
3500023048,Naviraí,Guarani,562.0,SIAGAS_MS_20260814,E02,-23.084165999999982,-54.23333299999996
3500071781,Dourados,,1992.8,SIAGAS_MS_20260814,E02,-22.252805999999964,-54.824499999999944
3500071782,Dourados,,2226.9,SIAGAS_MS_20260814,E02,-22.33169399999997,-54.84380599999997
3500027098,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.38777799999997,-54.54611099999994
3500023297,Três Lagoas,Caiua,174.0,SIAGAS_MS_20260814,E02,-20.772221999999942,-51.73638799999998
3500027030,Douradina,Serra geral,150.0,SIAGAS_MS_20260814,E02,-22.038332999999966,-54.613610999999935
3500023339,Costa Rica,Serra geral,65.0,SIAGAS_MS_20260814,E02,-18.54388799999998,-53.12472199999996
3500045658,Bataguassu,Caiua,71.0,SIAGAS_MS_20260814,E02,-21.673610999999937,-52.27694399999996
3500045667,Maracaju,Serra geral,100.0,SIAGAS_MS_20260814,E02,-21.66027799999995,-55.81277799999998
3500045690,Maracaju,Serra geral,132.0,SIAGAS_MS_20260814,E02,-21.60555599999998,-55.174721999999974
3500045713,Três Lagoas,Bauru,149.0,SIAGAS_MS_20260814,E02,-20.978332999999964,-51.83472199999994
3500065043,Campo Grande,Guarani,507.0,SIAGAS_MS_20260814,E02,-20.484166999999957,-54.75055599999996
3500065029,Campo Grande,Serra geral,126.0,SIAGAS_MS_20260814,E02,-20.47361099999995,-54.728332999999964
3500065036,Campo Grande,Serra geral,162.0,SIAGAS_MS_20260814,E02,-20.39749999999998,-54.74222199999997
3500065053,Dourados,Serra geral,360.0,SIAGAS_MS_20260814,E02,-22.141388999999947,-54.486666999999954
3500065066,Ponta Porã,Serra geral,150.0,SIAGAS_MS_20260814,E02,-22.462499999999977,-55.73694399999994
3500065067,Ponta Porã,Serra geral,103.0,SIAGAS_MS_20260814,E02,-22.463332999999977,-55.736388999999974
3500065075,Taquarussu,Caiua,80.0,SIAGAS_MS_20260814,E02,-22.486388999999974,-53.358055999999976
3500065078,Três Lagoas,Caiua,85.0,SIAGAS_MS_20260814,E02,-20.787777999999946,-51.70666699999998
3500065081,Três Lagoas,Caiua,150.0,SIAGAS_MS_20260814,E02,-20.789721999999927,-51.728332999999964
3500065085,Campo Grande,Serra geral,115.0,SIAGAS_MS_20260814,E02,-20.654166999999973,-54.654443999999955
3500065086,Campo Grande,Serra geral,195.5,SIAGAS_MS_20260814,E02,-20.43861099999998,-54.590832999999975
3500065058,Figueirão,Guarani,200.0,SIAGAS_MS_20260814,E02,-18.685277999999983,-53.635832999999934
3500065064,Maracaju,Guarani,220.0,SIAGAS_MS_20260814,E02,-21.73277799999994,-55.51249999999993
3500065114,Dois Irmãos do Buriti,Guarani,120.0,SIAGAS_MS_20260814,E02,-20.63694399999997,-55.301110999999935
3500065025,Camapuã,Guarani,160.0,SIAGAS_MS_20260814,E02,-19.51277799999997,-54.04777799999994
3500065017,Bodoquena,Cuiaba,150.0,SIAGAS_MS_20260814,E02,-20.55416699999995,-56.67194399999994
3500065026,Campo Grande,Serra geral,89.0,SIAGAS_MS_20260814,E02,-20.421388999999976,-54.59833299999997
3500034023,Nova Andradina,Caiua,61.4,SIAGAS_MS_20260814,E02,-22.07416699999993,-53.36888899999997
3500068745,Paraíso das Águas,Bauru,53.0,SIAGAS_MS_20260814,E02,-18.892105999999956,-53.01424999999995
3500068741,Naviraí,Bauru,66.0,SIAGAS_MS_20260814,E02,-22.915724999999952,-54.28233299999994
3500023164,Antônio João,Serra geral,150.0,SIAGAS_MS_20260814,E02,-22.192776999999978,-55.953332999999986
3500026948,Nova Alvorada do Sul,Serra geral,200.0,SIAGAS_MS_20260814,E02,-21.589721999999938,-54.24916699999994
3500026976,Rio Brilhante,Serra geral,98.0,SIAGAS_MS_20260814,E02,-21.890277999999967,-54.49222199999997
3500026992,Laguna Carapã,Serra geral,25.0,SIAGAS_MS_20260814,E02,-22.829999999999927,-55.01388899999995
3500027000,Aparecida do Taboado,Caiua,60.0,SIAGAS_MS_20260814,E02,-20.059443999999928,-51.102777999999944
3500027047,Dourados,Serra geral,112.0,SIAGAS_MS_20260814,E02,-22.208055999999942,-54.65055599999994
3500027109,Ivinhema,Caiua,130.0,SIAGAS_MS_20260814,E02,-22.383055999999954,-53.59722199999993
3500027111,Naviraí,Caiua,100.0,SIAGAS_MS_20260814,E02,-23.034999999999968,-54.184999999999945
3500027128,Terenos,Serra geral,100.0,SIAGAS_MS_20260814,E02,-20.437221999999963,-55.17916699999995
3500027138,Deodápolis,Caiua,120.0,SIAGAS_MS_20260814,E02,-22.289999999999964,-54.166943999999944
3500027196,Vicentina,Serra geral,150.0,SIAGAS_MS_20260814,E02,-22.49055599999997,-54.46194399999996
3500027278,Coxim,Ponta grossa,140.0,SIAGAS_MS_20260814,E02,-18.43944399999998,-54.621388999999965
3500027289,Glória de Dourados,Serra geral,48.0,SIAGAS_MS_20260814,E02,-22.41111099999995,-54.21861099999995
3500027291,Glória de Dourados,Serra geral,60.0,SIAGAS_MS_20260814,E02,-22.41138899999993,-54.22055599999993
3500027317,Sidrolândia,Serra geral,149.0,SIAGAS_MS_20260814,E02,-20.94777799999997,-54.96749999999997
3500053097,Bataguassu,Caiua,160.0,SIAGAS_MS_20260814,E02,-21.744721999999967,-52.475277999999946
3500023182,Anaurilândia,Caiua,120.0,SIAGAS_MS_20260814,E02,-22.17972199999997,-52.71749999999997
3500023321,Paranaíba,Serra geral,180.0,SIAGAS_MS_20260814,E02,-19.678610999999933,-51.194443999999976
3500045672,Três Lagoas,Bauru,80.0,SIAGAS_MS_20260814,E02,-20.893610999999964,-52.31166699999994
3500023059,Bonito,Cuiaba,17.0,SIAGAS_MS_20260814,E02,-21.101943999999946,-56.49388799999997
3500027255,Anastácio,Aquidauana,150.0,SIAGAS_MS_20260814,E02,-20.474166999999966,-55.81111099999998
3500027260,Dois Irmãos do Buriti,Serra geral,150.0,SIAGAS_MS_20260814,E02,-20.68805599999996,-55.27027799999996
3500067496,Sidrolândia,Serra geral,91.0,SIAGAS_MS_20260814,E02,-20.940277999999978,-54.97444399999995
3500073564,Sidrolândia,Serra geral,80.0,SIAGAS_MS_20260814,E02,-20.947713999999962,-54.94984999999997
3500073571,Nova Andradina,Bauru,80.0,SIAGAS_MS_20260814,E02,-22.280932999999948,-53.37114999999994
3500073569,Campo Grande,Serra geral,80.0,SIAGAS_MS_20260814,E02,-20.465330999999935,-54.58525799999995
3500073593,Itaporã,Serra geral,80.0,SIAGAS_MS_20260814,E02,-21.90090799999996,-54.87190799999996
3500073600,Glória de Dourados,Bauru,80.0,SIAGAS_MS_20260814,E02,-22.439274999999952,-54.29626399999995
3500030640,Bandeirantes,Serra geral,96.0,SIAGAS_MS_20260814,E02,-19.923888999999974,-54.352777999999944
3500045625,Três Lagoas,Caiua,186.0,SIAGAS_MS_20260814,E02,-20.798888999999974,-51.87722199999996
3500073623,Campo Grande,Botucatu,80.0,SIAGAS_MS_20260814,E02,-20.44523099999998,-54.66728299999994
3500073653,Dourados,Serra geral,80.0,SIAGAS_MS_20260814,E02,-22.227055999999948,-54.79705599999994
3500073678,Naviraí,Bauru,80.0,SIAGAS_MS_20260814,E02,-23.056307999999945,-54.23123599999997
3500073686,Glória de Dourados,Bauru,78.0,SIAGAS_MS_20260814,E02,-22.504177999999968,-54.083999999999946
3500073692,Itaquiraí,Bauru,78.0,SIAGAS_MS_20260814,E02,-23.49848899999995,-54.14503899999994
3500073690,Iguatemi,Bauru,78.0,SIAGAS_MS_20260814,E02,-23.480668999999978,-54.24863099999993
3500073739,Angélica,Bauru,71.0,SIAGAS_MS_20260814,E02,-22.163610999999946,-53.86723299999994
3500073736,Ivinhema,Bauru,72.0,SIAGAS_MS_20260814,E02,-22.30159999999995,-53.822266999999954
3500073760,Glória de Dourados,Bauru,70.0,SIAGAS_MS_20260814,E02,-22.442777999999976,-54.22794399999998
3500073768,Terenos,Serra geral,70.0,SIAGAS_MS_20260814,E02,-20.678680999999926,-54.840157999999974
3500073786,Campo Grande,Bauru,67.0,SIAGAS_MS_20260814,E02,-20.393132999999978,-54.55591899999996
3500073785,Jateí,Bauru,67.0,SIAGAS_MS_20260814,E02,-22.45041699999996,-54.33589999999998
3500073779,Glória de Dourados,Bauru,68.0,SIAGAS_MS_20260814,E02,-22.43126899999993,-54.31214199999994
3500073791,Aparecida do Taboado,Bauru,67.0,SIAGAS_MS_20260814,E02,-20.079805999999962,-51.13336099999998
3500073801,Jateí,Bauru,65.0,SIAGAS_MS_20260814,E02,-22.524999999999977,-54.17027799999994
3500073819,Dourados,Serra geral,64.0,SIAGAS_MS_20260814,E02,-22.21858899999995,-54.370766999999944
3500073816,Jateí,Bauru,64.0,SIAGAS_MS_20260814,E02,-22.521680999999944,-54.17920799999996
3500073831,São Gabriel do Oeste,Botucatu,62.0,SIAGAS_MS_20260814,E02,-18.866777999999954,-54.37083299999995
3500073826,Angélica,Bauru,63.0,SIAGAS_MS_20260814,E02,-22.22048899999993,-53.776693999999964
3500073854,Glória de Dourados,Bauru,60.0,SIAGAS_MS_20260814,E02,-22.381082999999933,-54.189277999999945
