cell_id,scale_km2,grid_family,area_effective_km2,question_code,question_name,n_wells,direct_evidence_n,direct_evidence_pct_of_wells,cell_state_code,cell_state_label,support_points_n,cross_scale_exact_state_support_n,cross_scale_exact_state_support_pct,cross_scale_direct_all_support_n,cross_scale_direct_some_support_n,cross_scale_direct_none_support_n,origin_exact_state_support_n,origin_exact_state_support_pct,origin_direct_all_support_n,origin_direct_some_support_n,origin_direct_none_support_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,top_blocking_requirements,method_version
SCALE-100-O00-03012,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03013,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03014,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03015,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03016,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03017,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03018,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03019,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03020,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03021,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03022,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03023,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03024,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Furnas,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03025,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,1,25.0,1,3,0,2,50.0,2,2,0,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Furnas,Granular (Gr),Q03_R02=1|Q03_R05=1|Q03_R07=1|Q03_R08=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03026,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,2,50.0,0,2,2,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Ponta Grossa,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03027,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Aquidauana,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03028,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,3,75.0,0,0,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Aquidauana,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03029,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,2,50.0,0,1,3,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Botucatu,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03030,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,2,50.0,2,2,0,1,25.0,1,3,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q03_R02=1|Q03_R03=1|Q03_R07=1|Q03_R08=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03031,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,2,50.0,0,2,2,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03032,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03033,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03034,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,4,66.666667,0,2,4,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03035,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03036,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,2,50.0,0,2,2,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03037,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03038,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,1,25.0,0,3,1,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03039,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,3,75.0,0,1,3,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03040,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03041,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,1,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,6,0,0.0,0,4,2,3,50.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q03_R02=1|Q03_R03=1|Q03_R04=1|Q03_R05=1|Q03_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03042,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,2,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,4,0,0.0,0,4,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q03_R02=2|Q03_R03=2|Q03_R04=2|Q03_R05=2|Q03_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03043,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,2,2,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,4,100.0,4,0,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q03_R02=2|Q03_R03=2|Q03_R05=2|Q03_R07=2|Q03_R08=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03044,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,3,3,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,4,100.0,4,0,0,3,75.0,3,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q03_R02=3|Q03_R03=3|Q03_R07=3|Q03_R08=3|Q03_R05=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03045,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,4,100.0,4,0,0,3,75.0,3,1,0,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Cachoeirinha,Granular (Gr),Q03_R02=1|Q03_R03=1|Q03_R05=1|Q03_R07=1|Q03_R08=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03046,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,4,100.0,4,0,0,3,75.0,3,1,0,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),Q03_R02=1|Q03_R03=1|Q03_R05=1|Q03_R07=1|Q03_R08=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03047,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,33,16,48.484848,2,EVIDENCIA_DIRETA_PRESENTE,6,4,66.666667,4,2,0,4,66.666667,4,2,0,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Cachoeirinha,Granular (Gr),Q03_R02=33|Q03_R03=33|Q03_R07=33|Q03_R08=33|Q03_R05=28,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03048,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,1,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,4,0,0.0,0,4,0,0,0.0,0,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Cachoeirinha,Granular (Gr),Q03_R02=1|Q03_R03=1|Q03_R04=1|Q03_R05=1|Q03_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03049,100,SCALE_PRIMARY_O00_V1,82.48375148321932,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,0,0.0,0,3,0,2,66.666667,0,1,2,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03050,100,SCALE_PRIMARY_O00_V1,14.962418238213363,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03051,100,SCALE_PRIMARY_O00_V1,1.688391609101768,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03052,100,SCALE_PRIMARY_O00_V1,2.3141508353786318,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03053,100,SCALE_PRIMARY_O00_V1,98.99064623365089,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Cárstica (K),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03054,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03055,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,3,100.0,0,0,3,3,100.0,0,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03056,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03057,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03058,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03059,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03060,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03061,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03062,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,3,100.0,0,0,3,3,100.0,0,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03063,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03064,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03065,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03066,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03067,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03068,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03069,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03070,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,3,100.0,0,0,3,3,100.0,0,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03071,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03072,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03073,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03074,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03075,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03076,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,4,100.0,0,0,4,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03077,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,3,100.0,0,0,3,3,100.0,0,0,3,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03078,100,SCALE_PRIMARY_O00_V1,100.00000000000861,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,1,25.0,0,3,1,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-100-O00-03079,100,SCALE_PRIMARY_O00_V1,100.00000000000786,Q03,Hidroquímica,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
