well_id,latitude,longitude,municipality_declared,municipality_spatial,sgb2024_unit_aflorante,hydrolithologic_domain,question_code,question_name,direct_evidence_present,critical_requirements_n,critical_demonstrated_n,critical_review_n,critical_unknown_n,minimum_documentary_met,record_state,blocking_requirements_n,blocking_codes,representativeness_state,weight_used,score_used,cutoff_date,method_version
3500022780,-22.00999999999993,-57.02944399999996,Caracol,Caracol,Embasamento Indiferenciado,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022780,-22.00999999999993,-57.02944399999996,Caracol,Caracol,Embasamento Indiferenciado,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022780,-22.00999999999993,-57.02944399999996,Caracol,Caracol,Embasamento Indiferenciado,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022780,-22.00999999999993,-57.02944399999996,Caracol,Caracol,Embasamento Indiferenciado,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022833,-22.256943999999976,-54.79361099999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022833,-22.256943999999976,-54.79361099999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022833,-22.256943999999976,-54.79361099999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022833,-22.256943999999976,-54.79361099999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022833,-22.256943999999976,-54.79361099999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022846,-22.22583299999997,-54.79444399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022846,-22.22583299999997,-54.79444399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022846,-22.22583299999997,-54.79444399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022846,-22.22583299999997,-54.79444399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022846,-22.22583299999997,-54.79444399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022849,-22.37944399999997,-54.51416599999993,Fátima do Sul,Fátima do Sul,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022849,-22.37944399999997,-54.51416599999993,Fátima do Sul,Fátima do Sul,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022849,-22.37944399999997,-54.51416599999993,Fátima do Sul,Fátima do Sul,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022849,-22.37944399999997,-54.51416599999993,Fátima do Sul,Fátima do Sul,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022849,-22.37944399999997,-54.51416599999993,Fátima do Sul,Fátima do Sul,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022880,-22.175276999999937,-54.66694399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022880,-22.175276999999937,-54.66694399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022880,-22.175276999999937,-54.66694399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022880,-22.175276999999937,-54.66694399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022880,-22.175276999999937,-54.66694399999994,Dourados,Dourados,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022904,-20.496110999999928,-54.63972199999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022904,-20.496110999999928,-54.63972199999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022904,-20.496110999999928,-54.63972199999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022904,-20.496110999999928,-54.63972199999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022904,-20.496110999999928,-54.63972199999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022953,-20.48972199999997,-54.67388799999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022953,-20.48972199999997,-54.67388799999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022953,-20.48972199999997,-54.67388799999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022953,-20.48972199999997,-54.67388799999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022953,-20.48972199999997,-54.67388799999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022973,-21.809999999999945,-52.41388799999999,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022973,-21.809999999999945,-52.41388799999999,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022973,-21.809999999999945,-52.41388799999999,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022973,-21.809999999999945,-52.41388799999999,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022973,-21.809999999999945,-52.41388799999999,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022993,-18.499999999999943,-54.75555499999996,Coxim,Coxim,Formação Furnas,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022993,-18.499999999999943,-54.75555499999996,Coxim,Coxim,Formação Furnas,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022993,-18.499999999999943,-54.75555499999996,Coxim,Coxim,Formação Furnas,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022993,-18.499999999999943,-54.75555499999996,Coxim,Coxim,Formação Furnas,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022993,-18.499999999999943,-54.75555499999996,Coxim,Coxim,Formação Furnas,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023023,-23.893610999999964,-54.404721999999936,Japorã,Japorã,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023023,-23.893610999999964,-54.404721999999936,Japorã,Japorã,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023023,-23.893610999999964,-54.404721999999936,Japorã,Japorã,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023023,-23.893610999999964,-54.404721999999936,Japorã,Japorã,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023023,-23.893610999999964,-54.404721999999936,Japorã,Japorã,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023024,-23.892499999999927,-54.38722199999995,Japorã,Japorã,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023024,-23.892499999999927,-54.38722199999995,Japorã,Japorã,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023024,-23.892499999999927,-54.38722199999995,Japorã,Japorã,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023024,-23.892499999999927,-54.38722199999995,Japorã,Japorã,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023024,-23.892499999999927,-54.38722199999995,Japorã,Japorã,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023089,-21.11833299999995,-56.444999999999936,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023089,-21.11833299999995,-56.444999999999936,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023089,-21.11833299999995,-56.444999999999936,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023089,-21.11833299999995,-56.444999999999936,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023089,-21.11833299999995,-56.444999999999936,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023091,-21.121110999999928,-56.45333299999999,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023091,-21.121110999999928,-56.45333299999999,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023091,-21.121110999999928,-56.45333299999999,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023091,-21.121110999999928,-56.45333299999999,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023091,-21.121110999999928,-56.45333299999999,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023096,-21.11944399999993,-56.49388799999997,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023096,-21.11944399999993,-56.49388799999997,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023096,-21.11944399999993,-56.49388799999997,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023096,-21.11944399999993,-56.49388799999997,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023096,-21.11944399999993,-56.49388799999997,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023107,-21.11916599999995,-56.49611099999999,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
